batchsize,matsize,channels_in,poolsize,padding,strides,time_max,time_min,time_median,time_mean,time_trim_mean,elements_matrix
7,299,10,1,1,1,2.763986587524414,2.6619434356689453,2.707362174987793,2.707362174987793,2.7059614658355717,
3,273,2,6,0,3,0.33926963806152344,0.19979476928710935,0.2615451812744141,0.25925636291503906,0.2566874027252197,
7,478,1,6,1,1,1.0356903076171875,0.995635986328125,1.0169744491577148,1.017618179321289,1.0181069374084473,
3,187,9,7,1,2,0.469207763671875,0.3612041473388672,0.3886222839355469,0.401616096496582,0.3982186317443848,
52,120,66,1,1,2,5.000829696655273,4.908561706542969,4.946112632751465,4.947137832641602,4.945248365402222,
26,259,4,5,0,1,3.0260086059570312,2.9287338256835938,2.9670000076293945,2.974534034729004,2.9738247394561768,
33,149,24,5,0,4,0.8084774017333984,0.7419586181640625,0.7721185684204102,0.7721424102783203,0.7713735103607178,
38,337,16,5,0,3,3.3247470855712886,3.2453536987304688,3.255009651184082,3.271412849426269,3.2680034637451167,
36,1,4756,1,0,1,0.31065940856933594,0.2646446228027344,0.2827644348144531,0.2854585647583008,0.2849102020263672,
30,380,9,7,0,4,1.816987991333008,1.7242431640625,1.7806291580200195,1.7731904983520508,1.773834228515625,
64,141,3,4,0,2,0.6809234619140625,0.5664825439453125,0.6123781204223633,0.6147146224975586,0.6124675273895264,
40,8,1184,4,0,1,0.7331371307373047,0.6394386291503906,0.6865262985229492,0.6827592849731445,0.6818771362304688,
29,295,9,7,0,2,3.7438869476318364,3.63302230834961,3.6747455596923833,3.68342399597168,3.682166337966919,
47,239,7,2,1,4,0.7789134979248047,0.6835460662841797,0.7390975952148438,0.7354497909545898,0.7365047931671143,
53,80,92,4,1,1,12.235164642333984,12.083053588867188,12.136340141296387,12.140369415283205,12.135684490203856,
23,112,62,2,0,1,6.296873092651367,6.240129470825195,6.254792213439941,6.265902519226074,6.265252828598023,
24,139,38,7,0,1,8.444070816040039,8.366823196411133,8.409023284912111,8.40907096862793,8.409976959228517,
27,126,76,6,0,1,14.336347579956055,14.191389083862305,14.23501968383789,14.249110221862793,14.245420694351196,
25,163,25,5,1,1,7.032632827758789,6.938457489013673,6.971240043640138,6.9764137268066415,6.974130868911742,
4,474,13,6,0,1,5.7044029235839835,5.585193634033203,5.631327629089356,5.636787414550781,5.634784698486327,
22,511,18,1,0,2,11.272907257080078,11.185646057128906,11.209368705749512,11.214590072631836,11.210918426513672,
11,101,58,2,1,2,1.091718673706055,1.0378360748291016,1.0558366775512695,1.0609865188598633,1.0600388050079346,
47,404,8,5,0,2,6.127357482910156,6.022214889526367,6.065726280212402,6.071043014526367,6.0701072216033936,
61,431,3,5,0,4,1.5478134155273438,1.4603137969970703,1.507282257080078,1.5071868896484375,1.5079677104949951,
38,112,66,1,1,3,1.6713142395019531,1.5540122985839844,1.6227960586547852,1.6218423843383791,1.6241371631622314,
45,284,34,7,0,4,4.2929649353027335,4.129409790039063,4.184126853942871,4.1936397552490225,4.189252853393556,
44,247,33,7,0,1,43.06745529174805,42.95706748962402,43.01273822784424,43.01605224609375,43.01699995994568,
24,257,35,3,1,2,5.353212356567383,5.23066520690918,5.284547805786133,5.289983749389648,5.28949499130249,
52,195,17,3,1,1,11.771917343139648,11.704683303833008,11.73245906829834,11.737060546875,11.736750602722168,
39,105,38,7,0,3,1.1668205261230469,1.1098384857177734,1.125812530517578,1.1305570602416992,1.1286139488220217,
43,318,24,6,0,1,46.4029312133789,46.20742797851562,46.276211738586426,46.270012855529785,46.26122117042542,
20,506,16,1,1,4,2.148628234863281,2.099752426147461,2.1194219589233403,2.1190643310546875,2.1177828311920166,
7,213,13,4,1,3,0.4947185516357422,0.39267539978027344,0.4475116729736328,0.449371337890625,0.4507899284362793,
60,403,23,4,1,4,18.683671951293945,18.55754852294922,18.62919330596924,18.629026412963867,18.631130456924442,
58,43,14,6,1,2,0.5338191986083984,0.4055500030517578,0.4613399505615234,0.4641532897949219,0.4627704620361328,
12,262,29,2,0,2,3.8156509399414062,3.7524700164794917,3.7773847579956055,3.781795501708984,3.781229257583618,
24,108,62,4,1,4,1.4748573303222656,1.3744831085205078,1.4278888702392578,1.4275789260864258,1.4283061027526855,
4,488,13,7,1,4,0.8282661437988281,0.640869140625,0.7442235946655273,0.7429361343383789,0.7450282573699951,
18,458,10,3,1,2,3.726720809936523,3.630161285400391,3.7105083465576167,3.692841529846192,3.696441650390625,
3,449,17,7,1,4,0.6413459777832031,0.5691051483154297,0.6089210510253906,0.60882568359375,0.6097257137298584,
44,70,35,4,0,2,0.9741783142089844,0.9012222290039062,0.9502172470092772,0.9470462799072266,0.949382781982422,
15,444,1,1,1,1,1.331329345703125,1.2280941009521484,1.2770891189575195,1.2728452682495115,1.2711286544799805,
42,372,17,1,1,2,11.011838912963867,10.912418365478516,10.99085807800293,10.971903800964355,10.974347591400146,
43,461,1,2,0,1,3.408432006835937,3.383874893188477,3.3878087997436523,3.3909320831298833,3.3896267414093018,
57,450,12,2,1,2,15.784978866577148,15.680789947509766,15.729665756225586,15.735125541687012,15.7356858253479,
42,453,21,2,0,4,6.9489479064941415,6.844282150268555,6.8650245666503915,6.875467300415039,6.870180368423463,
23,185,51,3,1,2,3.9930343627929688,3.963470458984375,3.973126411437988,3.974318504333496,3.9733350276947017,
25,390,3,7,0,4,0.8921623229980469,0.7920265197753906,0.8493661880493164,0.8441448211669922,0.8446574211120605,
55,280,10,5,1,2,5.1131248474121085,5.0253868103027335,5.055785179138184,5.06284236907959,5.061239004135132,
25,452,19,4,0,2,9.683370590209961,9.553909301757812,9.611010551452637,9.613037109375,9.611636400222777,
59,231,9,5,0,1,11.50226593017578,11.401891708374025,11.431097984313965,11.440539360046387,11.437654495239258,
2,493,7,4,1,4,0.4928112030029297,0.33664703369140625,0.3745555877685547,0.39370059967041016,0.3884434700012207,
25,475,6,1,0,1,12.751102447509766,12.670516967773438,12.717485427856445,12.717342376708984,12.71897554397583,
23,87,42,6,0,2,1.0404586791992188,0.9315013885498048,0.9629726409912108,0.9720802307128906,0.9686052799224854,
31,307,16,4,1,2,4.789590835571289,4.713296890258789,4.743814468383789,4.749441146850586,4.748940467834473,
62,90,31,4,0,4,1.003742218017578,0.9138584136962892,0.9572505950927734,0.9566783905029296,0.9561479091644288,
22,216,16,5,1,1,6.6776275634765625,6.58106803894043,6.612181663513184,6.6152095794677725,6.611675024032593,
19,341,17,4,1,1,14.627933502197266,14.524221420288086,14.6104097366333,14.592981338500975,14.597207307815552,
10,330,23,3,0,3,2.448081970214844,2.3167133331298833,2.3839473724365234,2.375149726867676,2.373337745666504,
5,435,8,2,0,3,0.6117820739746094,0.5517005920410156,0.5779266357421875,0.5792617797851562,0.5786418914794922,
8,85,77,2,1,1,1.8129348754882808,1.7611980438232422,1.7840862274169922,1.7858505249023438,1.7855465412139893,
61,77,45,6,0,1,6.8688392639160165,6.760835647583008,6.824970245361327,6.8251609802246085,6.827741861343384,
6,433,18,2,0,1,7.234334945678711,7.162332534790039,7.2007179260253915,7.1990966796875,7.199287414550781,
24,424,16,1,0,4,1.90424919128418,1.8777847290039065,1.8996000289916992,1.8959283828735352,1.897156238555908,
30,21,226,2,1,2,0.6554126739501953,0.5407333374023438,0.6186962127685547,0.6150484085083008,0.6192922592163086,
32,473,20,3,0,4,6.0057640075683585,5.980730056762695,5.997657775878906,5.996561050415039,5.997389554977418,
16,432,8,6,1,1,11.255264282226562,11.12818717956543,11.18600368499756,11.18929386138916,11.188685894012453,
36,192,4,2,1,2,0.7898807525634766,0.7212162017822266,0.7537603378295898,0.7536888122558594,0.7532238960266113,
3,435,9,7,0,4,0.5338191986083984,0.4420280456542969,0.4733800888061523,0.4768133163452149,0.4740357398986816,
45,375,7,6,1,3,3.0884742736816406,2.972126007080078,3.0173063278198238,3.0170917510986333,3.013789653778076,
26,352,10,4,0,1,12.389183044433596,12.292146682739258,12.342453002929688,12.346673011779785,12.348175048828125,
36,164,33,3,0,2,3.10516357421875,2.9909610748291016,3.077983856201172,3.0674219131469727,3.0722618103027344,
19,136,52,1,1,1,8.710861206054688,8.634567260742188,8.664488792419434,8.667254447937013,8.665889501571655,
39,47,108,3,0,2,1.0883808135986328,1.0523796081542969,1.0685920715332031,1.0683059692382812,1.0677874088287354,
25,123,42,1,0,3,0.9768009185791016,0.8413791656494141,0.931859016418457,0.9242534637451172,0.928044319152832,
41,27,191,4,0,4,0.5178451538085938,0.42629241943359375,0.4736185073852539,0.4697561264038086,0.4691779613494873,
13,304,1,4,0,4,0.3733634948730469,0.2067089080810547,0.2905130386352539,0.2819538116455078,0.2799332141876221,
13,442,20,3,1,4,2.3200511932373047,2.2289752960205083,2.282977104187012,2.2750139236450195,2.2751390933990483,
21,491,12,2,0,2,7.115602493286133,6.964921951293945,7.062911987304688,7.056736946105957,7.0608556270599365,
55,483,6,3,0,3,5.012273788452148,4.923582077026367,4.988908767700195,4.981708526611328,4.985153675079347,
22,158,53,7,0,2,3.838539123535156,3.761768341064453,3.7804841995239262,3.7870168685913086,3.783732652664185,
32,363,17,3,1,2,6.8356990814208975,6.712913513183594,6.763577461242676,6.775021553039551,6.775200366973878,
39,434,9,6,1,2,9.226322174072266,9.104728698730467,9.167790412902832,9.170699119567873,9.171992540359495,
54,74,133,7,1,2,5.2514076232910165,5.136489868164063,5.161166191101074,5.175638198852539,5.171060562133789,
18,97,98,1,0,1,7.102251052856445,7.012605667114258,7.07399845123291,7.067680358886719,7.0702433586120605,
24,117,47,4,1,1,6.1926841735839835,6.0634613037109375,6.131172180175781,6.122279167175293,6.120830774307251,
40,19,440,3,1,4,0.6036758422851562,0.5061626434326172,0.5775690078735352,0.5681514739990234,0.5714595317840576,
57,144,55,1,1,1,34.36064720153809,34.209728240966804,34.26611423492432,34.27877426147461,34.277170896530144,
28,359,12,7,1,2,6.087541580200195,6.01649284362793,6.057024002075195,6.0569047927856445,6.05812668800354,
14,149,10,3,0,1,1.2586116790771484,1.1889934539794922,1.224040985107422,1.2263298034667969,1.226961612701416,
17,292,30,3,0,3,3.8535594940185542,3.7372112274169917,3.7941932678222656,3.7961483001708975,3.79633903503418,
41,245,25,5,1,1,25.38490295410156,25.241374969482425,25.320887565612797,25.3162145614624,25.316983461380005,
31,469,13,1,1,1,37.14418411254883,36.88859939575195,36.94844245910645,36.9659423828125,36.953330039978034,
55,291,28,1,1,2,14.070749282836914,13.966798782348633,14.025330543518065,14.023447036743164,14.024615287780762,
30,265,35,2,1,4,3.1011104583740234,2.9768943786621094,3.0419826507568364,3.038787841796875,3.0387341976165767,
29,216,24,5,0,4,1.3346672058105469,1.2319087982177734,1.306772232055664,1.298975944519043,1.3028979301452637,
27,137,63,3,1,3,3.3364295959472656,3.21650505065918,3.246545791625977,3.2602548599243164,3.25620174407959,
24,331,13,4,0,4,2.666711807250977,2.5305747985839844,2.5707483291625977,2.5794267654418945,2.574622631072998,
34,429,14,3,0,4,4.123210906982422,4.0400028228759775,4.092097282409668,4.087662696838379,4.089176654815674,
52,17,399,7,0,2,0.5772113800048828,0.5395412445068359,0.5599260330200195,0.5577802658081055,0.557631254196167,
52,215,29,7,0,1,33.82277488708496,33.767223358154304,33.79487991333008,33.795738220214844,33.79592299461365,
48,123,57,2,0,3,2.571582794189453,2.477407455444336,2.560019493103028,2.545475959777832,2.5507211685180664,
11,127,21,1,0,1,1.698017120361328,1.5702247619628906,1.6586780548095703,1.6517400741577148,1.6561448574066162,
36,78,87,3,0,3,1.6887187957763672,1.5997886657714844,1.6542673110961914,1.6538143157958984,1.6562044620513916,
52,89,41,4,1,2,1.9583702087402344,1.888275146484375,1.930952072143555,1.9272327423095703,1.9282102584838867,
25,436,17,7,1,2,11.72327995300293,11.653661727905273,11.680960655212402,11.68069839477539,11.678755283355713,
16,394,15,1,0,3,2.017498016357422,1.9702911376953125,2.0091533660888667,2.0041942596435547,2.006769180297852,
48,97,49,1,1,2,2.47049331665039,2.361536026000977,2.395749092102051,2.4007081985473637,2.396881580352783,
27,346,5,2,0,4,0.7464885711669922,0.6661415100097656,0.6891489028930664,0.7000923156738281,0.6985366344451904,
9,272,17,7,1,2,1.8661022186279297,1.8248558044433596,1.8587112426757808,1.8558025360107424,1.8583834171295168,
42,225,32,3,1,1,23.3004093170166,23.22316169738769,23.24521541595459,23.253345489501953,23.251235485076904,
52,240,35,2,0,1,35.96138954162598,35.84122657775879,35.92002391815185,35.90970039367676,35.91179847717285,
56,246,14,7,0,3,3.1325817108154297,2.995014190673828,3.0936002731323238,3.0757427215576167,3.0787289142608643,
25,3,2815,1,0,4,0.31828880310058594,0.2033710479736328,0.2285242080688477,0.24352073669433594,0.23919343948364255,
4,510,3,4,0,2,0.6203651428222656,0.5507469177246094,0.591278076171875,0.5836248397827148,0.5831420421600342,
56,164,58,4,0,2,8.492708206176758,8.353948593139647,8.402824401855469,8.406829833984375,8.402705192565918,
10,208,11,5,1,2,0.8485317230224609,0.7641315460205078,0.7767677307128906,0.7935523986816406,0.7903575897216797,
63,24,72,6,1,2,0.6015300750732422,0.5207061767578125,0.5456209182739258,0.5572080612182617,0.5562305450439453,
41,464,13,5,0,4,4.0283203125,3.952980041503906,3.997445106506348,3.996801376342773,3.9983391761779785,
57,486,12,2,1,4,4.9223899841308585,4.837989807128906,4.875659942626953,4.876422882080078,4.875481128692627,
53,207,34,7,1,1,39.15143013000488,39.0627384185791,39.092063903808594,39.10059928894043,39.09897804260254,
28,309,6,4,1,2,2.0029544830322266,1.909494400024414,1.953840255737305,1.9562482833862305,1.956254243850708,
32,281,21,6,1,1,25.220632553100586,25.10380744934082,25.13515949249268,25.14512538909912,25.14085173606873,
12,325,28,6,1,1,16.860246658325195,16.785144805908207,16.83950424194336,16.832494735717773,16.834944486618042,
34,53,95,5,1,3,0.774383544921875,0.6694793701171875,0.7444620132446289,0.7349729537963867,0.7382333278656006,
42,188,28,1,1,4,1.259565353393555,1.178264617919922,1.2025833129882812,1.2064218521118164,1.203298568725586,
3,476,7,6,0,4,0.5433559417724609,0.42724609375,0.447988510131836,0.4637241363525391,0.4583299160003662,
9,85,65,7,0,3,0.5011558532714844,0.4308223724365233,0.4715919494628906,0.4660844802856445,0.4661083221435547,
3,445,2,7,1,3,0.400543212890625,0.2892017364501953,0.3116130828857422,0.3240823745727539,0.31888484954833984,
29,381,1,4,0,2,0.74005126953125,0.6308555603027344,0.6804466247558594,0.6783008575439453,0.6765127182006836,
37,215,39,7,1,4,2.566814422607422,2.4654865264892583,2.5082826614379883,2.51460075378418,2.51421332359314,
47,273,9,5,1,2,4.050731658935547,3.9215087890625,3.9684772491455083,3.9750576019287114,3.9722919464111333,
40,403,19,6,1,3,7.17473030090332,7.0765018463134775,7.154583930969237,7.149243354797362,7.1551501750946045,
50,318,4,3,1,4,0.9164810180664062,0.8170604705810547,0.8552074432373047,0.8600234985351562,0.8583366870880127,
40,70,31,6,0,1,2.7170181274414062,2.641916275024414,2.680182456970215,2.681803703308105,2.6823878288269043,
26,112,73,3,0,3,2.2361278533935547,2.1388530731201167,2.20334529876709,2.1892547607421875,2.1896958351135254,
14,57,126,4,0,3,0.4894733428955078,0.4303455352783203,0.4764795303344727,0.4640579223632813,0.465095043182373,
10,424,4,4,1,2,1.009225845336914,0.9407997131347656,0.9741783142089844,0.9727716445922852,0.9722113609313964,
12,299,22,3,1,3,2.1975040435791016,2.051830291748047,2.118110656738281,2.12554931640625,2.125769853591919,
49,57,15,2,0,2,0.5443096160888672,0.4618167877197266,0.500798225402832,0.5034685134887695,0.5035698413848877,
42,117,2,4,0,3,0.3986358642578125,0.2422332763671875,0.3211498260498047,0.3205537796020508,0.3205835819244385,
6,135,50,5,0,1,2.388238906860352,2.2280216217041016,2.3175477981567383,2.318954467773437,2.32166051864624,
61,329,14,6,1,4,3.6489963531494136,3.5688877105712886,3.6197900772094727,3.61027717590332,3.6106109619140634,
42,358,15,2,0,2,10.94961166381836,10.916709899902344,10.942578315734863,10.936522483825684,10.937362909317017,
35,22,221,5,0,1,1.386404037475586,1.2159347534179688,1.2935400009155271,1.2998819351196291,1.2995600700378418,
50,305,26,2,1,3,7.772207260131836,7.720470428466798,7.7408552169799805,7.744765281677246,7.744371891021728,
24,328,10,5,0,1,10.439157485961914,10.33782958984375,10.36214828491211,10.375642776489258,10.372430086135862,
52,408,21,5,0,1,72.63612747192383,72.40009307861328,72.51954078674315,72.50988483428955,72.5078284740448,
1,38,262,4,0,4,0.3311634063720703,0.16951560974121094,0.22017955780029294,0.2331256866455078,0.2288222312927246,
41,185,34,7,0,3,2.9358863830566406,2.83503532409668,2.895116806030273,2.8942346572875977,2.896428108215332,
17,425,12,5,0,4,1.5304088592529297,1.4395713806152344,1.4654397964477541,1.4777421951293943,1.4759302139282229,
5,409,8,6,0,1,3.29279899597168,3.1595230102539062,3.2728910446166988,3.258037567138672,3.2660067081451416,
43,165,9,7,0,3,0.9849071502685548,0.9272098541259766,0.9484291076660156,0.9522914886474608,0.9513497352600098,
14,78,84,1,0,3,0.6222724914550781,0.553131103515625,0.6005764007568359,0.5892038345336914,0.5895793437957764,
23,227,27,6,0,4,1.4755725860595703,1.3897418975830078,1.4348030090332031,1.4334440231323242,1.433640718460083,
1,145,30,4,1,2,0.3533363342285156,0.2453327178955078,0.2766847610473633,0.2827882766723633,0.2786517143249512,
14,482,11,2,0,4,1.4729499816894531,1.4188289642333984,1.4410018920898438,1.4439105987548828,1.4434158802032468,
13,388,13,4,1,1,10.07390022277832,9.97471809387207,10.030627250671387,10.03282070159912,10.034948587417604,
44,176,14,6,1,2,2.699136734008789,2.594470977783203,2.661585807800293,2.660393714904785,2.6637911796569824,
23,10,87,4,1,3,0.27179718017578125,0.1811981201171875,0.23543834686279294,0.234675407409668,0.2367198467254639,
20,245,22,4,1,2,2.849578857421875,2.7441978454589844,2.8150081634521484,2.805185317993164,2.807259559631348,
15,477,3,7,0,2,1.9397735595703125,1.8148422241210935,1.8870830535888672,1.8858194351196291,1.8879473209381104,
46,393,12,3,0,2,8.09478759765625,7.973909378051758,8.013725280761719,8.01551342010498,8.010804653167725,
43,504,12,6,0,2,15.599250793457033,15.506505966186525,15.552997589111328,15.552473068237305,15.552371740341187,
17,450,16,3,0,1,18.761873245239254,18.660783767700195,18.703103065490726,18.70725154876709,18.70623230934143,
7,110,58,4,0,4,0.5707740783691406,0.4918575286865234,0.5296468734741211,0.5327701568603516,0.5331337451934814,
11,151,60,5,1,4,0.8084774017333984,0.7114410400390625,0.7648468017578125,0.7664680480957031,0.7680952548980713,
38,155,20,5,1,3,1.2128353118896484,1.09100341796875,1.1687278747558594,1.1608123779296875,1.1630356311798096,
37,189,26,4,1,3,1.945734024047852,1.832246780395508,1.9075870513916016,1.8986940383911133,1.901119947433472,
41,486,12,4,0,4,6.491422653198242,6.417036056518555,6.462454795837402,6.452250480651856,6.45175576210022,
59,397,18,6,0,4,6.379365921020508,6.26373291015625,6.313920021057129,6.310701370239258,6.3079893589019775,
43,456,17,6,1,1,73.14229011535646,72.66592979431151,72.77333736419678,72.81074523925781,72.78740406036377,
58,82,39,3,1,2,1.665353775024414,1.574993133544922,1.6132593154907229,1.6151189804077148,1.6138553619384766,
42,224,31,1,0,4,1.857280731201172,1.7604827880859375,1.7925500869750977,1.7980575561523438,1.795351505279541,
23,149,42,5,0,4,0.9303092956542968,0.8542537689208984,0.8987188339233398,0.8962869644165039,0.8972883224487305,
38,171,8,2,1,1,3.310680389404297,3.2322406768798833,3.2742023468017583,3.2759904861450195,3.277122974395752,
61,7,728,7,0,1,0.24771690368652344,0.17762184143066406,0.2313852310180664,0.2255439758300781,0.2287626266479492,
3,362,21,7,0,4,0.5757808685302734,0.4935264587402344,0.5327463150024414,0.5350828170776367,0.5351901054382324,
57,41,37,4,1,1,1.6798973083496094,1.5900135040283203,1.6270875930786133,1.6326189041137695,1.6320347785949707,
35,67,107,6,1,3,1.279592514038086,1.24359130859375,1.271367073059082,1.2685775756835938,1.2703239917755127,
49,439,10,4,0,3,4.756450653076172,4.6935081481933585,4.731416702270508,4.728174209594727,4.728972911834717,
19,341,8,4,0,1,6.8497657775878915,6.804227828979492,6.821513175964356,6.8257808685302725,6.825476884841919,
41,283,27,5,0,1,35.33768653869629,35.279035568237305,35.315155982971184,35.306286811828606,35.305768251419074,
44,179,49,6,0,3,3.7496089935302734,3.6013126373291016,3.6876201629638667,3.6756277084350586,3.675669431686402,
52,197,35,5,0,1,27.904510498046875,27.75812149047852,27.836918830871586,27.82688140869141,27.825772762298584,
5,281,28,6,0,1,5.276918411254883,5.158185958862305,5.2032470703125,5.207300186157227,5.204737186431885,
31,245,23,5,1,3,2.3572444915771484,2.2902488708496094,2.315998077392578,2.3198843002319336,2.3189187049865723,
21,314,9,1,0,1,7.747173309326173,7.6766014099121085,7.722735404968263,7.719826698303223,7.721811532974242,
52,416,1,6,1,4,0.8296966552734375,0.6875991821289062,0.8004903793334961,0.7882595062255859,0.7956624031066895,
11,332,7,3,1,2,1.1386871337890625,1.008749008178711,1.0573863983154297,1.0642766952514648,1.0619163513183594,
11,396,9,2,0,4,0.6926059722900391,0.6003379821777344,0.645756721496582,0.6484270095825195,0.6489157676696777,
42,456,5,5,0,3,2.7725696563720703,2.702474594116211,2.744436264038086,2.7415752410888667,2.742588520050049,
35,132,54,1,1,2,3.4363269805908203,3.3848285675048833,3.4282207489013667,3.4229040145874023,3.42598557472229,
21,349,24,1,0,2,6.826639175415039,6.67881965637207,6.71231746673584,6.726384162902832,6.719797849655151,
19,349,1,4,0,2,0.5075931549072266,0.44655799865722656,0.4688501358032226,0.4691362380981445,0.46715140342712397,
43,18,288,5,0,4,0.371694564819336,0.28204917907714844,0.33974647521972656,0.32634735107421875,0.3262162208557129,
29,221,44,5,0,2,6.404876708984375,6.32166862487793,6.3576698303222665,6.361889839172362,6.361544132232666,
38,109,16,7,1,2,1.1761188507080078,1.0721683502197266,1.1250972747802734,1.1192083358764648,1.1179745197296145,
27,288,7,4,0,3,1.019001007080078,0.9431838989257812,0.9902715682983398,0.9896516799926758,0.9917914867401124,
9,198,9,7,0,3,0.5300045013427734,0.4575252532958984,0.4955530166625977,0.4928112030029297,0.4925727844238281,
39,292,20,1,0,3,3.0438899993896484,2.9544830322265625,2.999424934387207,3.0015468597412114,3.0021369457244877,
28,100,44,5,0,4,0.6618499755859375,0.5793571472167969,0.6117820739746094,0.6145000457763672,0.6129741668701172,
48,380,17,2,1,3,7.7843666076660165,7.706642150878906,7.7402591705322275,7.7440738677978525,7.743716239929199,
42,125,11,6,1,4,0.5981922149658203,0.5269050598144531,0.558018684387207,0.557708740234375,0.5564987659454346,
27,491,16,7,1,3,5.7315826416015625,5.572080612182617,5.650877952575684,5.645275115966798,5.643635988235474,
13,206,1,3,0,4,0.4243850708007813,0.2052783966064453,0.2796649932861328,0.2922296524047852,0.2865791320800781,
19,426,1,5,0,4,0.4804134368896485,0.3414154052734375,0.3734827041625977,0.3846168518066406,0.37804245948791504,
