batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
5,234,3,3,9,1,0,0,1,4.102945327758788,3.2138824462890625,3.522515296936035,3.5529613494873047,3.5265982151031494
52,218,2,11,42,2,0,1,0,20.989656448364254,20.693063735961914,20.882129669189453,20.83992958068848,20.839571952819824
58,70,3,118,109,1,0,1,0,63.13395500183106,62.21699714660645,62.714576721191406,62.683987617492676,62.68611550331116
54,181,4,23,15,1,1,1,0,54.03423309326172,53.57575416564941,53.78568172454834,53.78878116607666,53.784728050231934
13,360,7,12,10,4,0,0,0,5.6748390197753915,4.920482635498047,5.252599716186523,5.2245140075683585,5.2062273025512695
45,130,4,68,16,4,1,1,1,6.803750991821289,6.1821937561035165,6.68787956237793,6.64217472076416,6.6794753074646
5,332,2,24,4,4,1,0,0,1.183271408081055,0.7724761962890625,1.0436773300170898,0.9996652603149414,1.0051131248474119
4,502,1,8,14,1,0,0,0,6.721973419189452,6.626129150390625,6.678223609924316,6.6802978515625,6.681859493255615
15,383,5,4,6,4,1,1,1,2.971410751342773,2.5737285614013667,2.754807472229004,2.7524948120117188,2.747476100921631
38,494,1,1,4,1,0,0,1,24.88994598388672,24.16229248046875,24.628162384033203,24.59588050842285,24.61332082748413
30,317,4,20,24,2,1,0,1,20.78104019165039,20.25580406188965,20.46513557434082,20.49098014831543,20.484119653701786
35,495,3,12,10,2,1,1,0,37.03522682189941,36.756277084350586,36.9354486465454,36.91952228546143,36.92546486854553
5,437,2,21,1,4,0,0,1,3.160953521728516,2.319812774658203,2.873539924621582,2.840805053710937,2.865910530090332
7,137,2,20,12,2,1,1,1,0.8974075317382812,0.5254745483398438,0.6366968154907227,0.6963253021240234,0.6925463676452637
15,451,3,19,7,1,1,0,0,49.60703849792481,48.92897605895996,49.26753044128418,49.224209785461426,49.21326041221619
30,9,2,470,68,4,1,0,0,0.6437301635742188,0.4909038543701172,0.5185604095458984,0.528264045715332,0.5185008049011229
4,118,7,66,32,4,1,0,0,2.434015274047852,1.4562606811523438,1.5450716018676758,1.7545223236083984,1.7068684101104736
61,397,5,12,18,3,0,0,1,30.83300590515137,30.249357223510746,30.65931797027588,30.59988021850586,30.61455488204956
62,498,4,13,18,1,1,0,1,314.44907188415533,309.2842102050781,311.6313219070434,311.7256402969361,311.69039011001587
42,266,7,10,3,2,0,1,0,24.27840232849121,23.74076843261719,24.11150932312012,24.06835556030273,24.08304810523987
19,468,6,17,11,2,1,0,1,43.81227493286133,42.87219047546387,43.11680793762207,43.15054416656494,43.10262203216553
62,53,6,149,77,1,0,1,0,103.94406318664551,102.44178771972656,103.13606262207031,103.14600467681885,103.13427448272705
49,63,5,40,89,2,0,1,1,8.15892219543457,7.048845291137695,7.586121559143066,7.6159000396728525,7.618904113769531
42,136,7,10,63,1,0,0,0,49.92175102233887,49.2699146270752,49.67045783996582,49.66247081756592,49.67913031578064
46,494,6,14,8,4,0,1,0,33.705949783325195,32.855987548828125,33.11777114868164,33.18910598754883,33.16614031791687
2,360,5,14,13,4,0,1,0,1.06048583984375,0.7390975952148438,0.7873773574829102,0.8135318756103516,0.7919669151306152
32,330,7,17,21,2,1,1,0,59.04912948608398,58.62951278686523,58.83371829986572,58.83111953735352,58.82906913757324
40,139,3,42,15,1,1,0,1,23.842573165893555,23.430347442626953,23.654818534851074,23.616433143615726,23.61142635345459
47,356,1,22,22,4,1,1,1,8.151531219482424,6.609916687011719,7.313728332519531,7.289576530456543,7.266789674758911
44,311,2,13,8,3,1,1,1,6.833791732788086,5.913496017456055,6.510138511657715,6.458544731140138,6.479769945144652
56,215,3,39,6,4,0,1,1,12.583017349243164,11.067628860473633,11.243700981140137,11.34941577911377,11.230438947677612
56,332,1,25,16,4,0,1,0,8.30388069152832,7.29823112487793,7.395148277282715,7.6071739196777335,7.558703422546388
52,416,4,3,19,1,0,1,1,130.54823875427246,129.35638427734378,129.86719608306885,129.97784614562988,129.9842298030853
4,440,4,2,13,1,1,0,1,10.13493537902832,9.271621704101562,9.427666664123537,9.46786403656006,9.409010410308838
27,458,6,16,2,4,0,0,1,17.01664924621582,16.045093536376953,16.893744468688965,16.738104820251465,16.789913177490234
25,357,2,15,16,4,0,1,0,4.91642951965332,3.8700103759765625,4.242658615112306,4.297375679016113,4.273414611816406
61,199,3,23,11,1,0,1,1,48.55585098266602,47.96195030212402,48.31314086914063,48.291850090026855,48.30008745193482
17,376,4,12,21,2,0,1,1,13.24915885925293,12.527227401733398,12.700676918029785,12.729144096374512,12.689381837844849
3,397,3,4,9,3,0,1,0,1.322031021118164,0.9496212005615234,1.0224580764770508,1.0932683944702148,1.0826289653778076
4,141,1,5,2,2,1,1,0,1.0650157928466797,0.9706020355224608,1.0290145874023438,1.025843620300293,1.0278522968292236
13,176,7,39,6,4,0,1,1,10.489940643310547,7.388591766357423,8.045554161071777,8.266401290893555,8.098185062408447
34,253,1,29,28,1,0,1,0,40.863990783691406,40.41552543640137,40.62056541442871,40.625715255737305,40.62220454216003
5,219,7,17,35,1,1,1,0,21.405696868896484,20.772457122802734,21.00682258605957,21.03903293609619,21.02652192115784
20,327,5,24,18,4,0,0,1,10.001420974731444,9.832382202148438,9.904861450195312,9.912729263305664,9.911686182022097
49,193,3,30,15,2,0,1,0,11.3983154296875,10.351419448852539,10.533571243286133,10.606670379638672,10.539621114730837
26,196,3,37,30,2,1,1,0,12.582778930664062,11.89279556274414,11.968135833740234,12.063860893249512,12.020379304885864
63,196,4,18,13,2,1,1,1,12.335777282714846,10.782480239868164,11.168718338012695,11.426663398742676,11.393547058105467
30,114,5,66,32,1,1,1,1,43.16258430480957,42.534589767456055,42.79541969299317,42.832827568054206,42.828887701034546
28,458,4,10,14,1,0,1,1,86.83204650878906,85.08777618408203,86.32421493530273,86.15021705627441,86.19779348373413
29,48,3,190,49,4,1,1,1,3.0834674835205083,2.4182796478271484,2.962589263916016,2.794742584228516,2.8057098388671875
12,226,2,13,6,3,0,1,1,1.4371871948242188,1.0781288146972656,1.3463497161865234,1.2877702713012695,1.2952983379364014
20,182,4,24,20,1,1,0,1,21.417856216430664,20.65420150756836,20.773887634277344,20.85866928100586,20.81432938575745
46,228,6,15,40,1,0,0,0,125.62918663024902,124.72653388977051,125.28777122497559,125.22280216217041,125.23403763771057
44,483,7,15,15,4,1,0,0,45.57442665100098,44.89493370056152,45.18294334411621,45.18389701843262,45.17120122909546
36,168,2,7,18,4,1,1,1,1.7011165618896484,1.2938976287841797,1.5208721160888672,1.5039205551147459,1.505523920059204
25,72,1,45,25,3,0,1,1,0.5831718444824219,0.3757476806640625,0.4769563674926758,0.4846811294555664,0.4859864711761474
64,374,4,4,24,1,0,1,0,179.61835861206055,177.31761932373047,177.61051654815674,177.83374786376953,177.67518758773804
27,379,6,19,20,3,0,1,0,31.37469291687012,30.83992004394531,30.94649314880371,30.96938133239746,30.934900045394894
21,195,7,46,6,3,0,1,1,18.399477005004886,17.667055130004886,18.06831359863281,18.04940700531006,18.053442239761356
37,314,3,27,26,4,0,0,1,9.903430938720703,9.130001068115234,9.759664535522461,9.596967697143556,9.617030620574953
49,498,4,18,18,4,1,1,1,28.284311294555664,27.446746826171875,28.026461601257324,27.95271873474121,27.97451615333557
45,453,3,15,20,3,1,0,0,23.70095252990723,22.904157638549805,23.287057876586914,23.312091827392575,23.314476013183594
29,491,3,15,3,2,1,0,1,29.42037582397461,27.756214141845703,27.90558338165283,28.180861473083496,28.079003095626828
51,315,6,18,3,2,0,0,0,48.668861389160156,47.60265350341797,47.81723022460938,47.94731140136719,47.90019989013672
31,194,2,6,30,4,0,1,0,1.3718605041503906,1.2483596801757812,1.2862682342529297,1.2907266616821291,1.2858808040618896
2,185,3,46,41,3,1,1,0,1.0519027709960938,0.5779266357421875,0.7197856903076172,0.7192373275756836,0.6953179836273193
22,278,1,5,26,1,0,1,1,29.4497013092041,29.027700424194336,29.26099300384521,29.24292087554932,29.24397587776184
3,374,1,23,10,3,1,0,0,1.246929168701172,0.7481575012207031,0.9009838104248048,0.9298324584960938,0.9129047393798828
13,365,4,17,9,1,1,0,0,34.40093994140625,33.090591430664055,33.43069553375244,33.46381187438965,33.39332342147827
8,25,4,326,134,4,1,1,1,1.102924346923828,0.9326934814453124,1.008749008178711,1.0113000869750977,1.0096728801727295
55,430,5,19,13,4,0,0,1,35.62808036804199,34.106969833374016,34.731388092041016,34.76407527923584,34.738212823867805
60,312,6,8,4,4,1,1,1,7.566213607788086,7.248640060424805,7.449150085449219,7.421445846557617,7.42495059967041
8,418,6,20,17,4,1,1,1,6.077766418457031,5.50532341003418,5.794048309326173,5.798506736755371,5.8002471923828125
47,179,6,51,54,2,0,1,0,87.4488353729248,85.85047721862794,86.35067939758301,86.49065494537355,86.45090460777283
26,53,5,69,97,1,0,1,1,18.2187557220459,17.281770706176758,17.658233642578125,17.754220962524414,17.755210399627682
13,360,2,13,24,1,1,0,0,27.69589424133301,27.27746963500977,27.463316917419434,27.455568313598636,27.447789907455444
10,119,4,50,29,4,0,0,1,1.6503334045410156,1.2180805206298828,1.3805627822875977,1.4200210571289062,1.4164745807647705
14,34,2,193,64,2,0,1,1,1.2998580932617188,0.789642333984375,1.090288162231445,1.071619987487793,1.0783374309539795
58,359,3,12,24,1,1,1,0,182.83462524414062,181.3645362854004,181.829571723938,181.85503482818604,181.79389834403992
60,78,2,32,115,3,1,0,0,3.5965442657470703,2.5615692138671875,3.023624420166016,2.945709228515625,2.9123723506927486
3,174,7,33,17,3,0,1,0,1.842498779296875,1.4646053314208984,1.5358924865722656,1.5634775161743164,1.5409588813781738
32,302,6,9,30,1,0,1,0,125.29873847961426,124.55487251281738,124.9980926513672,125.01471042633057,125.03668665885924
34,348,1,5,24,1,0,1,1,64.64719772338867,64.16797637939453,64.4078254699707,64.42487239837646,64.42919373512268
15,245,6,6,37,3,1,0,0,3.5154819488525386,2.8769969940185547,2.981185913085937,3.09295654296875,3.0671358108520512
3,257,2,16,16,4,0,0,1,0.4441738128662109,0.2796649932861328,0.30612945556640625,0.3169059753417969,0.3056526184082031
52,241,4,24,8,4,0,0,1,8.749008178710938,8.327960968017576,8.715510368347168,8.650469779968263,8.678466081619263
48,447,6,14,15,3,1,0,1,44.52347755432129,42.64259338378906,42.78445243835449,42.977213859558105,42.825758457183845
19,188,5,50,40,1,0,0,0,75.89221000671388,75.00267028808594,75.12354850769044,75.32000541687013,75.28814673423767
48,171,1,38,37,4,0,1,0,3.8955211639404297,2.6950836181640625,3.014087677001953,3.127002716064453,3.084927797317505
11,285,1,20,24,1,1,1,1,10.14089584350586,9.76419448852539,9.923219680786133,9.921479225158693,9.913712739944456
46,160,6,7,18,2,0,1,0,8.278608322143555,7.49516487121582,7.6138973236083975,7.805752754211426,7.78546929359436
50,278,4,24,20,1,0,1,0,128.1583309173584,127.41374969482422,127.77578830718994,127.72836685180664,127.71394848823549
9,298,7,11,2,1,1,0,1,29.61444854736328,28.87582778930664,29.14261817932129,29.152774810791016,29.12968397140503
33,362,7,25,23,2,1,1,1,94.18845176696777,93.0194854736328,93.3384895324707,93.41292381286621,93.36516261100769
55,471,5,11,2,1,0,1,0,239.0604019165039,236.71197891235352,238.3753061294556,238.2805824279785,238.379180431366
8,133,7,47,36,1,0,0,0,23.795366287231445,23.22554588317871,23.30195903778076,23.41446876525879,23.390471935272217
55,392,2,5,5,1,1,1,1,87.76259422302246,87.30864524841309,87.6389741897583,87.58864402770996,87.60190010070801
19,78,4,77,71,3,0,0,1,3.23486328125,2.9404163360595703,3.1126737594604488,3.104376792907715,3.1085610389709477
41,262,5,31,18,4,0,1,0,18.976449966430664,18.2034969329834,18.65041255950928,18.56231689453125,18.555402755737305
4,231,1,32,7,1,1,0,0,1.1730194091796875,0.7598400115966797,0.9562969207763672,0.958847999572754,0.9569525718688964
29,223,2,13,9,1,0,1,1,18.842220306396484,18.234968185424805,18.383383750915527,18.44022274017334,18.41562986373901
8,355,5,2,14,2,1,1,0,4.587888717651367,3.7326812744140634,3.9151906967163086,4.0546417236328125,4.028230905532837
39,401,4,17,4,4,1,1,1,12.64667510986328,12.046575546264648,12.578248977661133,12.48314380645752,12.517273426055908
27,156,1,33,35,2,1,0,1,4.2150020599365225,3.094673156738281,3.810286521911621,3.8151025772094727,3.85516881942749
20,277,4,7,28,2,1,0,1,9.335041046142578,8.759498596191406,8.796453475952148,8.857274055480957,8.809775114059446
59,58,5,128,137,4,1,0,1,13.139963150024414,11.561393737792967,12.048840522766113,12.14897632598877,12.098550796508787
3,446,4,3,18,1,1,1,0,13.768911361694336,11.355876922607422,11.629819869995115,11.980843544006348,11.835455894470215
45,145,2,34,58,3,1,0,1,5.378246307373047,4.645109176635742,4.861712455749512,4.899191856384277,4.871070384979248
42,320,3,16,21,3,1,1,0,13.634443283081055,13.028860092163086,13.199687004089355,13.302779197692873,13.295561075210571
46,84,5,28,1,1,1,1,0,15.281915664672852,15.158653259277346,15.237092971801758,15.236663818359375,15.240758657455444
62,416,5,15,14,3,1,1,0,49.23844337463379,48.55895042419434,48.91085624694824,48.89779090881348,48.89756441116333
5,414,1,5,22,1,0,0,0,9.701251983642578,9.488344192504883,9.60683822631836,9.610223770141602,9.614080190658571
21,405,3,7,12,3,1,0,1,6.735086441040039,5.8438777923583975,6.260514259338379,6.286740303039551,6.286054849624634
33,226,3,33,23,2,1,1,1,12.762069702148438,12.486696243286133,12.582063674926758,12.591099739074707,12.582778930664062
40,276,2,30,32,3,0,1,0,12.984991073608398,12.545108795166016,12.86768913269043,12.777948379516602,12.78117299079895
39,283,2,31,30,1,0,1,0,85.1762294769287,84.03420448303224,84.4695568084717,84.48455333709717,84.45438742637634
12,203,4,40,6,3,1,0,0,3.5269260406494136,3.0872821807861333,3.169775009155273,3.253936767578125,3.240644931793213
4,480,4,17,15,3,0,1,1,3.1528472900390625,2.665996551513672,2.9361248016357417,2.9371023178100586,2.944022417068481
60,305,5,29,11,3,1,0,0,45.08852958679199,44.22330856323242,44.272541999816895,44.466614723205566,44.419288635253906
20,382,1,8,1,4,0,0,1,1.771688461303711,1.5196800231933594,1.636028289794922,1.6448020935058594,1.6445815563201904
64,447,1,13,1,1,0,0,0,21.498680114746094,21.035194396972656,21.10004425048828,21.13332748413086,21.09992504119873
41,353,6,20,26,3,1,1,1,35.23445129394531,34.7745418548584,35.031437873840325,35.008573532104485,35.009592771530144
48,148,1,42,7,2,0,1,1,4.067182540893556,3.3185482025146484,3.9762258529663086,3.8509130477905273,3.890424966812134
48,61,1,66,136,2,0,1,0,5.038976669311523,3.63302230834961,4.29832935333252,4.333162307739259,4.3324530124664316
1,468,6,19,2,3,1,1,0,4.898548126220703,4.739761352539063,4.791855812072754,4.805493354797363,4.802078008651733
52,323,6,5,21,2,0,1,0,40.99225997924805,40.08126258850098,40.29560089111328,40.345311164855964,40.29744863510132
44,493,2,1,10,3,0,0,1,13.407707214355467,12.844324111938475,13.109922409057615,13.104677200317385,13.099342584609985
51,402,3,23,22,3,0,1,1,29.102087020874023,26.63302421569824,27.13906764984131,27.27105617523193,27.121931314468387
2,156,6,55,36,2,0,0,0,2.3429393768310547,2.113819122314453,2.181649208068848,2.190184593200684,2.180635929107666
51,235,4,39,24,2,0,1,0,37.76431083679199,37.2776985168457,37.467360496521,37.508082389831536,37.50485181808472
46,92,3,36,63,4,1,0,0,2.4709701538085938,1.8415451049804688,1.9062757492065432,1.960039138793945,1.9109845161437988
24,288,5,8,29,3,1,0,0,4.663228988647461,3.9341449737548833,3.9701461791992183,4.04665470123291,3.9836466312408447
37,218,1,14,44,4,1,1,1,4.403352737426758,3.0133724212646484,3.8536787033081055,3.7964582443237305,3.818482160568237
4,290,4,9,12,2,1,0,1,1.697540283203125,1.5654563903808594,1.6561746597290041,1.6410112380981443,1.6433894634246826
14,486,2,9,3,2,0,0,0,8.833885192871094,8.490085601806639,8.566498756408691,8.617138862609862,8.605927228927612
32,346,6,5,21,2,0,1,0,29.062271118164066,28.78594398498535,28.90455722808838,28.91573905944824,28.913646936416626
17,376,1,9,3,1,1,1,1,4.2266845703125,3.669500350952149,3.8372278213500977,3.90615463256836,3.895670175552368
52,293,2,9,20,1,0,0,1,65.4296875,65.11855125427246,65.20628929138185,65.23094177246094,65.2201473712921
3,43,1,35,222,3,0,1,1,0.2460479736328125,0.2214908599853516,0.24008750915527344,0.2372980117797852,0.2381801605224609
6,124,1,31,32,4,1,0,1,0.3275871276855469,0.2682209014892578,0.316619873046875,0.309443473815918,0.3123283386230469
52,359,3,16,26,4,1,1,0,15.668869018554688,14.67609405517578,15.171527862548828,15.092015266418455,15.071898698806764
33,466,5,19,5,2,1,0,0,59.13400650024414,58.22539329528809,58.588624000549316,58.67445468902588,58.67314338684082
14,288,1,11,6,4,1,0,0,1.0905265808105469,0.7476806640625,0.8263587951660156,0.8646965026855469,0.8510947227478027
11,212,1,8,40,1,1,1,1,13.557195663452148,13.143777847290039,13.399243354797365,13.375449180603027,13.38168978691101
23,317,6,18,5,3,1,1,1,12.446165084838867,11.867761611938475,12.19332218170166,12.165188789367676,12.167245149612427
29,212,3,6,10,1,0,0,0,19.28877830505371,18.882036209106445,19.153594970703125,19.128990173339844,19.139885902404785
27,284,4,11,17,4,0,1,0,3.581523895263672,3.476142883300781,3.529191017150879,3.5283327102661133,3.528207540512085
33,268,2,36,29,4,0,1,0,6.951570510864258,6.196022033691406,6.445050239562987,6.455206871032715,6.425559520721436
7,347,1,2,16,3,1,1,0,1.5802383422851562,0.8373260498046875,0.9187459945678712,0.9979486465454102,0.9452402591705322
50,44,5,13,173,4,1,1,1,1.2619495391845703,0.8697509765625,0.9590387344360352,1.0164260864257812,1.0040700435638428
40,263,1,15,19,2,0,1,0,13.899564743041992,13.530492782592773,13.633489608764648,13.658595085144045,13.644486665725708
34,207,6,16,28,3,1,1,1,7.985353469848633,7.1272850036621085,7.606387138366699,7.5283050537109375,7.521301507949829
36,190,3,11,9,2,0,0,1,5.059242248535156,4.551172256469727,4.901409149169922,4.878091812133789,4.896312952041626
47,506,2,7,16,4,0,0,1,11.822938919067385,11.32655143737793,11.536240577697756,11.534714698791506,11.524707078933716
9,186,5,52,6,4,1,1,0,6.844758987426758,5.2509307861328125,6.12032413482666,6.039094924926758,6.036907434463501
43,102,2,70,63,4,1,1,0,3.121376037597656,2.495765686035156,2.8177499771118164,2.809381484985352,2.809584140777588
40,80,3,82,78,3,1,0,0,5.069494247436523,4.222393035888672,4.620790481567383,4.606318473815918,4.596412181854248
2,151,1,62,38,2,0,1,0,0.925302505493164,0.35071372985839844,0.4434585571289063,0.5188465118408203,0.4890561103820801
4,169,1,13,21,2,1,1,0,0.80108642578125,0.4701614379882813,0.7584095001220703,0.6957530975341797,0.7107853889465332
2,305,6,24,9,2,1,0,0,2.556085586547852,2.38943099975586,2.4775266647338867,2.467632293701172,2.466350793838501
56,316,3,11,24,2,1,1,1,27.384042739868164,27.187108993530273,27.254462242126465,27.263188362121586,27.257591485977173
15,414,1,20,11,2,1,0,0,6.749391555786133,5.757331848144531,5.896210670471191,6.022429466247559,5.964696407318115
3,228,6,13,8,3,1,0,0,1.032114028930664,0.7615089416503906,0.8413791656494141,0.8777856826782227,0.8730292320251465
47,75,6,132,90,1,0,1,1,154.44898605346683,152.20952033996582,153.51974964141849,153.4290075302124,153.45394611358645
17,64,5,52,54,4,1,0,1,1.615285873413086,1.222372055053711,1.5578269958496094,1.4666318893432615,1.4785826206207275
59,312,2,21,30,3,1,1,0,20.101547241210934,19.723892211914066,20.031213760375977,19.988679885864254,20.007669925689694
45,156,5,43,34,2,1,0,1,31.06784820556641,30.672311782836914,30.89809417724609,30.873847007751465,30.87478876113892
52,257,2,24,3,1,1,0,1,29.68072891235352,29.09684181213379,29.532670974731445,29.483461380004886,29.50713038444519
64,37,1,130,193,2,1,1,1,3.802776336669922,2.4478435516357417,3.25167179107666,3.1345605850219727,3.1368732452392583
15,114,6,52,63,1,0,0,0,36.03148460388184,35.18533706665039,35.60554981231689,35.610604286193855,35.61115264892578
2,253,4,10,31,3,1,0,1,0.8347034454345703,0.4682540893554688,0.5899667739868164,0.6308317184448242,0.6256699562072754
3,155,5,49,57,3,0,0,0,1.607656478881836,1.4297962188720703,1.4818906784057615,1.4954328536987305,1.4896094799041748
39,420,5,8,15,2,0,0,1,28.493881225585934,27.95243263244629,28.252124786376953,28.22370529174805,28.22384238243103
52,89,7,108,77,3,0,0,0,44.30747032165527,43.44558715820313,43.8075065612793,43.84288787841797,43.834477663040154
46,33,4,5,74,4,1,0,1,0.4582405090332031,0.23627281188964844,0.2952814102172852,0.3235816955566406,0.31766295433044434
2,471,2,15,8,4,1,0,1,1.0395050048828125,0.6427764892578125,0.7175207138061523,0.7731437683105469,0.7561445236206055
58,469,6,17,10,2,1,0,0,123.95405769348145,122.91669845581056,123.38590621948242,123.449444770813,123.45296144485474
24,509,7,17,3,3,0,0,0,36.56315803527832,35.84146499633789,36.423683166503906,36.34130954742432,36.37605905532837
5,234,3,2,2,2,1,0,1,1.3103485107421875,0.8292198181152344,0.9336471557617188,0.9980916976928712,0.9801685810089112
1,284,3,7,17,3,0,0,0,0.4215240478515625,0.2737045288085937,0.3712177276611328,0.36094188690185547,0.3642737865447998
34,197,7,35,16,2,1,1,0,37.76884078979492,37.44983673095703,37.61410713195801,37.59829998016357,37.59554028511048
26,346,1,19,15,1,1,0,1,20.454883575439453,20.284175872802734,20.322203636169434,20.33851146697998,20.330756902694702
1,112,7,61,40,1,0,1,1,3.474950790405273,2.9189586639404297,3.2522678375244136,3.235173225402832,3.2447278499603267
25,41,4,8,124,3,0,0,1,0.7879734039306641,0.5230903625488281,0.544428825378418,0.5682468414306641,0.5464255809783936
30,200,1,15,33,4,1,1,1,2.2716522216796875,1.4653205871582031,1.9867420196533203,1.9074678421020508,1.9172132015228271
29,313,5,7,4,4,1,1,0,4.337787628173828,4.2536258697509775,4.276871681213379,4.283428192138672,4.280358552932738
8,197,6,8,28,1,0,0,1,7.863759994506836,6.376981735229492,7.245779037475586,7.2676658630371085,7.304489612579347
11,387,5,4,12,2,0,0,0,6.595134735107423,6.5000057220458975,6.553292274475098,6.5540313720703125,6.5556466579437265
60,394,2,9,13,2,1,1,0,36.6206169128418,36.42344474792481,36.55552864074707,36.54022216796875,36.544770002365105
37,354,2,23,24,4,0,1,0,9.096860885620117,8.701086044311522,8.785128593444824,8.80887508392334,8.78635048866272
17,397,7,8,6,3,0,0,0,8.152008056640625,7.612943649291992,7.938385009765625,7.8932762145996085,7.895976305007935
62,210,6,39,35,4,0,0,0,39.02864456176758,37.19210624694824,37.31656074523926,37.53113746643066,37.38632798194885
64,382,2,6,2,1,0,0,1,68.04728507995604,66.97940826416016,67.11900234222412,67.24021434783936,67.17193126678467
57,503,6,13,16,2,1,1,0,139.78338241577148,138.71479034423828,139.11569118499756,139.1061067581177,139.07036185264587
30,340,2,12,8,4,1,0,1,3.772258758544922,3.3054351806640625,3.4208297729492188,3.5037994384765625,3.49503755569458
30,325,6,1,22,3,1,1,0,8.606433868408201,7.2171688079833975,7.535696029663086,7.65235424041748,7.5874924659729
62,72,7,58,124,2,0,0,0,38.15865516662598,36.77678108215332,37.34040260314941,37.35995292663574,37.33301162719727
33,191,7,34,36,1,0,1,0,163.8786792755127,162.02020645141604,162.8669500350952,162.9870653152466,162.9964709281921
62,272,4,25,32,3,0,1,0,28.87058258056641,28.366565704345703,28.54323387145996,28.57465744018555,28.56367826461792
58,459,3,6,6,4,0,1,0,11.359214782714846,10.777950286865234,10.784387588500977,10.850334167480467,10.795772075653076
52,161,3,6,39,4,1,0,1,2.9745101928710938,1.994609832763672,2.859950065612793,2.6715755462646484,2.718329429626465
45,84,7,64,23,4,1,1,1,9.478092193603516,8.671760559082031,9.009242057800293,9.003520011901855,8.985668420791628
40,342,5,1,8,2,0,1,0,16.807794570922848,16.456842422485348,16.621112823486328,16.6426420211792,16.645222902297974
5,111,2,56,87,3,0,0,0,1.0881423950195312,0.4818439483642578,0.6505250930786133,0.6925821304321289,0.6694793701171875
57,480,2,15,14,3,0,1,0,27.01687812805176,26.43847465515137,26.6876220703125,26.696348190307614,26.68851613998413
59,474,4,3,17,2,1,1,1,49.18384552001953,48.36392402648926,48.57981204986572,48.622727394104004,48.584938049316406
