batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean,elements_matrix,elements_kernel
57,226,4,5,25,4,1,0,1,20.66969871520996,17.90618896484375,19.81496810913086,19.394564628601074,19.42121982574463,,
35,168,1,10,9,3,1,0,0,5.897998809814452,4.754066467285156,5.348086357116699,5.270147323608398,5.256175994873047,,
41,417,5,22,4,2,1,1,0,408.735990524292,399.9173641204834,403.71906757354736,404.22234535217285,404.1962623596192,,
7,20,2,99,89,1,1,0,1,2.252817153930664,2.0661354064941406,2.1384954452514653,2.1484136581420903,2.145648002624512,,
62,67,3,97,41,4,1,1,1,16.109943389892578,15.48147201538086,15.744924545288086,15.732932090759276,15.717238187789915,,
12,184,6,43,36,2,0,1,1,116.55449867248535,113.39783668518066,116.2468194961548,115.42601585388184,115.53847789764404,,
31,386,3,16,7,4,0,1,0,23.697376251220703,22.75490760803223,23.27144145965576,23.25091361999512,23.25710654258728,,
27,6,1,1650,63,1,1,1,0,3.19814682006836,2.361774444580078,2.531886100769043,2.5917530059814453,2.544701099395752,,
43,348,1,17,24,1,0,0,0,139.82248306274414,134.94467735290527,135.5956792831421,136.03284358978271,135.69515943527222,,
24,280,3,12,22,3,0,1,1,24.866342544555664,22.38750457763672,24.65307712554932,23.85249137878418,23.908883333206177,,
2,67,6,117,13,3,0,0,1,3.2322406768798833,2.5646686553955083,2.853989601135254,2.81534194946289,2.794563770294189,,
7,329,7,5,10,4,0,1,1,8.26263427734375,7.6661109924316415,7.903456687927246,7.927560806274414,7.918357849121094,,
35,437,3,11,18,3,1,1,0,89.54596519470215,88.41729164123535,89.13707733154297,89.08939361572266,89.11633491516113,,
35,220,2,27,28,1,0,0,1,209.71012115478518,208.97603034973145,209.189772605896,209.28423404693604,209.26952362060547,,
25,120,1,42,21,4,0,1,0,2.580404281616211,2.002716064453125,2.3075342178344727,2.287435531616211,2.2864043712615967,,
9,138,6,29,31,2,0,1,0,29.13737297058105,27.92239189147949,28.2893180847168,28.394269943237305,28.360366821289066,,
49,427,1,17,19,3,0,0,0,53.97343635559082,53.5268783569336,53.65657806396485,53.68926525115967,53.67404222488403,,
53,45,2,191,119,2,0,1,1,39.87431526184082,38.01417350769043,38.82169723510742,39.0261173248291,39.04658555984497,,
20,207,2,3,10,2,0,1,1,13.57722282409668,12.008428573608398,13.226628303527832,12.971758842468262,13.016492128372192,,
50,75,3,62,50,4,0,1,1,12.591838836669922,11.654376983642578,11.918783187866213,11.977100372314453,11.940598487854006,,
63,111,1,87,81,3,1,0,0,19.974231719970703,16.243934631347653,16.734719276428226,17.215228080749508,16.991764307022095,,
16,314,3,19,4,3,0,1,0,17.188787460327152,16.491889953613278,16.895174980163574,16.873860359191895,16.882240772247314,,
22,195,5,29,8,2,0,0,0,56.88810348510742,55.31620979309082,56.45537376403809,56.377577781677246,56.44643306732178,,
9,119,6,80,27,3,0,1,0,24.549245834350586,23.684024810791016,24.10531044006348,24.106121063232425,24.103492498397827,,
8,51,2,164,100,1,1,0,0,22.88627624511719,21.64936065673828,22.614121437072754,22.40920066833496,22.444546222686768,,
37,118,2,56,21,2,1,1,1,19.502878189086914,17.15254783630371,17.839908599853516,18.217849731445312,18.19038391113281,,
14,419,4,13,8,3,0,1,1,27.445316314697266,26.14307403564453,27.09603309631348,26.88145637512207,26.903271675109863,,
29,453,7,15,7,2,1,1,1,465.5258655548096,461.4548683166504,462.9294872283936,463.4350299835205,463.4211957454682,,
37,218,2,25,38,2,0,0,1,64.55612182617189,64.20826911926271,64.32867050170897,64.34662342071533,64.33773040771484,,
52,197,6,25,38,4,1,1,0,103.23309898376465,100.09551048278809,100.84426403045654,101.4256715774536,101.36601328849792,,
17,314,7,14,16,2,0,1,1,132.6119899749756,128.27706336975098,128.7814378738403,130.01697063446042,129.91008162498474,,
64,164,2,39,15,3,1,1,0,23.27084541320801,21.282434463500977,21.726369857788086,22.119855880737305,22.080659866333008,,
14,165,6,20,48,2,1,0,1,56.65755271911621,53.54595184326172,55.10270595550537,55.15468120574951,55.16791343688965,,
56,79,6,97,69,1,1,1,1,1370.9993362426758,1360.0797653198242,1367.1156167984007,1366.7717218399048,1367.0797646045685,,
28,328,7,6,20,3,1,0,1,78.94515991210938,74.40710067749023,76.81632041931151,76.7298936843872,76.74333453178407,,
7,62,6,102,80,2,1,0,0,29.64663505554199,29.16598320007324,29.38270568847656,29.37150001525879,29.362797737121586,,
17,183,5,3,5,2,1,1,1,16.457557678222653,13.359308242797852,13.800263404846193,13.975977897644045,13.74286413192749,,
28,404,4,11,12,2,0,1,0,126.4338493347168,125.4417896270752,125.8913278579712,125.94623565673828,125.94833970069885,,
35,132,1,34,40,3,1,0,1,7.265806198120117,5.037069320678711,6.456971168518066,6.370067596435548,6.42472505569458,,
6,113,5,79,2,4,1,1,0,7.775306701660156,5.303621292114258,5.461454391479492,5.884099006652832,5.720257759094237,,
63,23,2,180,304,1,0,1,0,99.17306900024414,98.69265556335449,98.97923469543457,98.95308017730713,98.95813465118408,,
27,60,7,35,22,1,0,0,0,74.43046569824219,72.60847091674805,72.93033599853516,73.21865558624269,73.14345240592957,,
8,117,5,10,17,4,1,1,1,1.900672912597656,1.6102790832519531,1.7093420028686523,1.7301321029663086,1.7237961292266846,,
42,391,6,23,6,4,1,0,0,141.07298851013184,138.69452476501465,139.82319831848145,139.98775482177734,140.01375436782834,,
36,122,2,59,75,1,1,1,0,214.1284942626953,213.33932876586914,213.6152982711792,213.63141536712646,213.60579133033752,,
22,265,3,11,34,3,0,1,0,27.04048156738281,23.87070655822754,24.00684356689453,24.867987632751465,24.721086025238037,,
55,286,4,2,7,1,1,0,0,229.5792102813721,228.73210906982425,228.91891002655032,228.9456605911255,228.8931608200073,,
28,59,1,121,130,1,1,1,1,33.065319061279304,32.661914825439446,32.873868942260735,32.874131202697754,32.876759767532356,,
19,26,7,139,239,4,0,0,0,11.849641799926758,11.44719123840332,11.644244194030762,11.640739440917967,11.6388201713562,,
41,121,5,30,45,2,0,1,1,97.37658500671387,92.52262115478516,93.26303005218506,94.47317123413086,94.3540632724762,,
55,214,5,25,24,1,0,0,0,926.3095855712892,922.9891300201416,923.9745140075684,924.262309074402,924.1655468940736,,
33,282,1,30,3,4,1,0,1,11.123895645141602,10.094881057739258,10.720968246459961,10.590767860412598,10.586112737655641,,
64,302,6,22,19,3,0,0,0,286.1003875732422,281.68964385986334,283.95760059356684,283.71748924255365,283.673107624054,,
19,384,5,7,11,1,1,1,0,394.9573040008545,393.52083206176763,394.08838748931885,394.1249847412109,394.0964639186859,,
34,5,3,895,1379,3,1,0,0,25.068044662475586,24.582386016845703,24.77657794952393,24.782228469848636,24.77148175239563,,
9,77,4,85,3,3,0,0,0,5.700111389160156,4.226207733154297,4.311680793762207,4.6019792556762695,4.51168417930603,,
8,263,1,33,29,2,0,0,1,10.61391830444336,8.149147033691406,10.259032249450684,9.590768814086914,9.643077850341797,,
18,381,3,8,8,3,1,1,0,16.270160675048828,14.670372009277346,15.67983627319336,15.572309494018555,15.597820281982422,,
35,186,4,6,4,4,1,0,1,6.444692611694336,5.706310272216798,6.025910377502441,6.046438217163086,6.039172410964966,,
28,78,3,56,31,2,1,1,0,15.689611434936525,14.546394348144533,14.918804168701172,15.085220336914062,15.077024698257446,,
19,97,3,50,56,3,1,0,0,10.744094848632812,9.582281112670898,9.91535186767578,10.082340240478516,10.062128305435179,,
1,431,1,22,18,3,0,0,1,3.1330585479736333,1.6825199127197266,1.9458532333374023,2.010703086853028,1.9114315509796145,,
35,181,6,8,38,4,0,0,0,17.459392547607422,15.851497650146484,15.985727310180664,16.22912883758545,16.122549772262573,,
39,19,4,365,303,3,1,0,0,46.84877395629883,46.16141319274902,46.58913612365723,46.5726375579834,46.589523553848274,,
33,497,7,2,14,3,0,0,0,105.78799247741699,105.3774356842041,105.61144351959229,105.60183525085449,105.60661554336548,,
47,148,1,19,21,2,1,0,0,15.882015228271484,12.70294189453125,14.28377628326416,14.281129837036133,14.278292655944824,,
27,317,4,6,15,1,0,1,1,210.98065376281738,210.066556930542,210.49416065216062,210.4777812957764,210.46632528305054,,
24,10,5,281,966,2,0,0,1,23.08201789855957,22.564172744750977,22.79448509216309,22.8205680847168,22.819936275482178,,
19,125,4,75,44,4,1,0,1,22.38702774047852,21.63267135620117,22.072553634643555,22.069859504699707,22.084861993789676,,
64,506,4,8,16,4,1,1,1,86.55428886413574,86.0595703125,86.21728420257568,86.2562894821167,86.2436294555664,,
19,486,4,1,16,3,1,1,0,37.20688819885254,31.528472900390625,36.01479530334473,35.67121028900147,35.997092723846436,,
61,460,5,6,16,3,1,1,0,196.8791484832764,196.06471061706543,196.48504257202148,196.52819633483887,196.54226303100586,,
39,183,5,12,4,1,0,1,1,171.7991828918457,164.69788551330566,166.45979881286618,166.9833183288574,166.66701436042788,,
54,402,6,7,1,4,0,0,1,89.15281295776367,87.62335777282715,88.523268699646,88.40353488922119,88.40739727020264,,
20,432,4,8,10,1,1,0,0,275.0823497772217,274.09529685974115,274.5803594589233,274.6166944503784,274.6236622333526,,
17,479,4,4,13,2,1,0,0,65.32645225524902,65.00935554504396,65.19806385040283,65.18573760986328,65.19019603729248,,
9,27,2,212,106,3,1,0,0,2.008676528930664,1.4231204986572266,1.6018152236938477,1.6275405883789062,1.6054511070251465,,
30,15,3,277,242,1,0,1,0,44.84081268310547,44.08574104309082,44.31891441345215,44.434380531311035,44.42715644836426,,
43,397,2,14,15,1,1,0,1,432.58023262023926,431.2644004821777,431.79523944854736,431.82976245880127,431.80662393569946,,
37,166,3,33,16,2,0,0,1,35.635948181152344,32.564401626586914,35.12716293334961,34.74340438842773,34.90421175956726,,
49,221,3,24,14,2,1,0,0,61.38896942138672,60.55974960327149,61.01834774017334,60.97464561462402,60.974717140197754,,
59,77,7,88,40,3,1,1,0,132.1585178375244,129.25267219543457,130.33390045166016,130.41055202484128,130.33679127693176,,
59,412,7,5,4,2,0,0,0,342.37766265869135,340.03686904907227,340.9514427185058,341.12308025360113,341.1020338535309,,
63,405,3,6,10,2,1,1,1,226.69458389282227,225.921630859375,226.5042066574097,226.38351917266846,226.4023721218109,,
40,213,7,37,40,3,0,0,0,261.260986328125,253.90028953552246,256.40249252319336,256.8181753158569,256.62755966186523,,
18,345,6,18,15,1,1,1,0,628.3383369445802,625.6787776947021,627.0456314086914,627.0931243896483,627.1142661571503,,
28,471,3,2,2,3,1,0,1,39.324045181274414,38.11216354370117,39.040923118591316,38.87901306152344,38.919240236282356,,
20,370,2,16,17,3,0,1,1,21.836280822753906,18.31817626953125,18.89216899871826,19.471263885498047,19.319772720336914,,
22,414,2,9,21,1,0,0,0,301.00798606872564,299.9374866485596,300.6415367126465,300.59750080108637,300.6286919116974,,
13,224,2,22,34,2,1,1,0,22.106647491455078,18.62144470214844,18.88406276702881,19.900989532470703,19.785225391387943,,
2,9,4,1031,847,3,0,1,1,5.502939224243164,5.368232727050781,5.445241928100586,5.438685417175293,5.439460277557373,,
64,225,6,1,41,2,0,0,1,104.3393611907959,103.19066047668457,103.7435531616211,103.7233591079712,103.71294617652893,,
9,44,4,56,168,2,0,0,1,9.436845779418944,8.86225700378418,9.056687355041504,9.077167510986328,9.05907154083252,,
22,155,3,11,39,1,1,0,0,77.35562324523927,77.05450057983398,77.19433307647705,77.18491554260255,77.17987895011902,,
60,508,2,16,9,4,1,0,0,56.64515495300293,55.26494979858398,55.83953857421875,55.88719844818115,55.870234966278076,,
18,298,5,22,8,4,1,1,1,24.32346343994141,23.562908172607425,23.88155460357666,23.88548851013184,23.87106418609619,,
33,153,2,12,41,4,0,1,1,5.60760498046875,3.958702087402344,5.080699920654297,4.956293106079102,4.99957799911499,,
30,432,3,12,14,2,0,1,0,141.6342258453369,140.32840728759766,140.96724987030032,141.00914001464844,141.01609587669373,,
14,467,1,1,12,1,1,0,0,38.83600234985352,37.82367706298828,38.0556583404541,38.122963905334466,38.071244955062866,,
42,410,5,8,1,1,0,0,1,590.5606746673584,580.4424285888673,584.9202871322633,584.9826097488402,584.8528742790222,,
8,268,7,5,34,3,0,1,0,18.310546875,16.437768936157227,16.6015625,17.022132873535153,16.934126615524292,,
17,501,4,10,15,2,0,0,0,98.43611717224121,98.07705879211426,98.183274269104,98.2137680053711,98.20306301116943,,
51,103,2,12,14,4,0,0,0,2.6500225067138667,2.1984577178955083,2.397775650024414,2.425551414489746,2.4258792400360107,,
39,478,5,7,1,3,1,0,1,127.96425819396973,127.34603881835938,127.55441665649414,127.6057243347168,127.59336829185486,,
48,364,3,23,14,1,0,0,1,840.2509689331055,838.6147022247314,839.4622802734375,839.4624710083008,839.4698798656464,,
13,15,4,27,37,2,0,1,1,0.6177425384521484,0.40793418884277344,0.469207763671875,0.4833221435546875,0.4759430885314941,,
27,66,3,138,70,1,1,1,0,175.45366287231445,168.74837875366208,170.31264305114746,171.6152906417847,171.49385809898374,,
51,317,1,17,2,4,1,0,1,17.574548721313473,15.306949615478516,15.94829559326172,16.070079803466793,15.977412462234495,,
57,153,4,33,10,4,0,1,0,20.44534683227539,19.631147384643555,19.994616508483887,20.05481719970703,20.05895972251892,,
39,288,4,15,13,3,1,1,0,47.27864265441895,44.17037963867188,44.72911357879639,45.27766704559326,45.16595602035522,,
3,406,2,2,20,2,1,1,1,7.3392391204833975,5.683422088623048,6.09278678894043,6.373119354248048,6.338566541671753,,
37,390,1,20,10,3,0,0,1,35.13312339782715,31.55446052551269,31.885385513305664,32.990598678588874,32.9023003578186,,
29,482,6,6,4,3,1,0,1,85.31761169433594,83.16564559936523,84.2968225479126,84.37368869781494,84.40670371055603,,
21,388,3,9,6,4,1,0,0,14.87445831298828,13.77725601196289,13.94510269165039,14.109063148498535,14.054864645004272,,
22,291,3,24,4,2,1,1,1,43.625831604003906,39.56294059753418,40.8170223236084,40.82627296447754,40.634244680404656,,
4,94,4,17,25,3,0,1,1,1.7497539520263672,0.9925365447998048,1.118183135986328,1.1788129806518557,1.130729913711548,,
1,15,4,458,75,2,0,1,0,0.84686279296875,0.7338523864746094,0.7611513137817383,0.7764339447021484,0.7729530334472656,,
37,164,4,53,42,1,1,1,0,736.5128993988037,734.1365814208984,734.8413467407228,735.0870132446289,735.0275814533234,,
22,303,2,20,1,2,0,1,1,32.85837173461914,31.779766082763672,32.459020614624016,32.37316608428955,32.386690378189094,,
62,397,3,11,21,1,0,0,0,1059.2372417449953,1054.8064708709717,1057.5941801071167,1057.2274923324583,1057.2789013385773,,
59,383,2,1,9,4,1,1,1,28.07307243347168,24.579763412475586,27.156710624694824,26.33156776428223,26.33285522460937,,
15,257,3,24,3,3,1,0,1,10.506391525268556,9.917020797729492,10.135293006896973,10.178136825561523,10.169744491577148,,
1,57,3,60,110,3,0,0,1,0.8280277252197266,0.6260871887207031,0.7119178771972656,0.7143974304199219,0.7112324237823486,,
35,352,4,4,6,4,0,0,0,16.223907470703125,14.918088912963867,15.811324119567873,15.66448211669922,15.68785309791565,,
15,198,5,18,44,2,1,1,0,67.69061088562012,62.51978874206543,62.9417896270752,64.49770927429199,64.3458366394043,,
63,110,2,29,43,2,1,1,1,31.02231025695801,26.474952697753906,27.4348258972168,28.49581241607666,28.43260765075684,,
30,409,5,5,10,1,1,1,0,612.1363639831542,608.0336570739746,608.5519790649414,608.9291334152223,608.6401641368866,,
34,17,7,517,218,2,0,0,1,104.75921630859376,103.52420806884766,104.23266887664795,104.17721271514893,104.18608784675598,,
19,117,7,61,9,1,0,1,1,258.713960647583,255.40757179260254,256.5616369247436,256.6884994506836,256.5954327583313,,
48,27,6,358,258,3,0,1,1,151.9644260406494,150.1028537750244,150.88915824890137,150.98097324371338,150.9678065776825,,
28,342,7,26,7,4,0,0,0,91.16005897521973,88.75131607055664,89.96224403381348,89.90707397460938,89.89492058753967,,
11,510,4,1,3,1,1,0,0,150.52247047424316,149.99794960021973,150.14421939849854,150.17013549804688,150.1476168632507,,
17,76,1,120,106,1,0,1,0,32.15503692626953,31.763315200805664,31.912803649902344,31.96845054626465,31.97076916694641,,
16,74,3,60,26,1,0,0,0,30.019044876098636,28.48958969116211,29.19304370880127,29.20975685119629,29.19861674308777,,
45,131,4,51,72,1,0,1,0,739.3066883087158,733.1576347351074,736.5412712097168,736.4953279495239,736.561119556427,,
17,196,7,19,10,3,0,1,1,28.38277816772461,27.447938919067386,27.758359909057614,27.782440185546875,27.749210596084595,,
28,456,5,1,7,1,1,0,1,422.5828647613525,421.797513961792,422.2233295440674,422.1518278121948,422.14223742485046,,
11,62,7,7,79,1,0,1,1,19.622802734375,17.955303192138672,18.8065767288208,18.8002347946167,18.803030252456665,,
10,321,1,6,2,4,1,0,0,3.833770751953125,3.44705581665039,3.5154819488525386,3.5871028900146484,3.573775291442871,,
60,185,5,1,25,2,1,0,0,48.17700386047363,47.43456840515137,47.91891574859619,47.90563583374024,47.93059825897217,,
19,6,2,1349,780,2,1,1,0,11.663436889648438,10.927915573120117,11.054754257202148,11.19692325592041,11.172235012054443,,
46,191,3,13,34,1,0,1,0,290.7524108886719,289.83473777771,290.3656959533692,290.34240245819086,290.35460948944086,,
43,81,5,9,16,1,0,0,1,33.826589584350586,31.07929229736328,33.469438552856445,32.627010345458984,32.670527696609504,,
38,198,5,22,34,3,0,0,0,76.51710510253906,73.12607765197755,73.41110706329346,74.27265644073486,74.135422706604,,
33,495,5,19,15,2,0,1,1,480.21936416625977,476.2325286865234,479.8389673233032,479.2386770248413,479.49185967445374,,
16,359,6,3,6,2,0,0,0,53.62629890441895,51.5131950378418,51.72717571258545,52.36513614654541,52.31398344039917,,
63,455,5,17,20,3,1,0,0,411.3616943359375,407.4020385742188,410.136342048645,409.85045433044434,409.9676012992859,,
15,94,4,100,104,2,1,1,1,84.32793617248534,80.93237876892091,82.76009559631349,82.7340841293335,82.7600657939911,,
38,174,2,8,34,1,1,0,0,84.58709716796875,84.10525321960448,84.31577682495117,84.30137634277344,84.29017663002014,,
4,360,3,22,5,2,0,1,1,14.809370040893555,14.301061630249025,14.518499374389648,14.54918384552002,14.547675848007202,,
28,474,3,3,15,4,1,0,0,29.144287109375,25.65193176269531,25.97177028656006,27.05960273742676,26.974976062774658,,
1,41,1,89,6,2,0,1,0,0.3867149353027344,0.27298927307128906,0.3129243850708008,0.32062530517578125,0.31831860542297363,,
23,87,2,79,21,3,0,1,0,5.0601959228515625,4.588603973388672,4.742741584777832,4.7789812088012695,4.7676265239715585,,
14,393,1,12,7,4,0,0,1,8.040904998779299,7.1587562561035165,7.650017738342285,7.614850997924805,7.618606090545653,,
57,365,2,26,8,4,1,0,1,36.01384162902832,33.00714492797852,35.43233871459961,34.862756729125984,34.95082259178161,,
25,91,1,100,80,4,1,0,0,3.6058425903320312,2.85029411315918,3.139495849609375,3.182053565979004,3.170549869537353,,
55,214,4,39,31,2,1,0,0,254.46391105651853,251.16968154907227,251.49500370025638,251.87017917633057,251.63352489471438,,
28,421,4,2,1,1,0,1,1,231.07171058654785,228.6536693572998,229.48789596557617,229.8086166381836,229.79509830474854,,
64,478,1,10,14,1,0,0,0,217.883825302124,215.84582328796387,216.87233448028562,216.92533493041992,216.94046258926392,,
27,13,2,107,276,4,1,1,1,1.379251480102539,1.1591911315917969,1.224994659423828,1.2388467788696291,1.231253147125244,,
54,205,7,2,12,1,0,0,1,254.79650497436523,254.2169094085693,254.58669662475586,254.54838275909424,254.55880165100098,,
38,207,6,42,37,4,1,0,1,130.3384304046631,126.82485580444336,128.59916687011722,128.58378887176514,128.58432531356814,,
19,221,5,18,33,1,1,1,1,373.8062381744385,371.67763710021967,373.0177879333496,372.923469543457,372.968852519989,,
1,121,2,42,76,3,1,0,1,1.0488033294677734,0.7181167602539062,0.8442401885986328,0.8391141891479492,0.8280277252197266,,
43,175,1,52,24,1,0,0,1,55.02581596374512,54.665565490722656,54.784417152404785,54.81343269348145,54.80536818504334,,
59,239,4,37,18,3,1,1,1,129.150390625,123.94142150878906,128.11720371246338,127.10254192352295,127.24170088768005,,
21,292,6,15,5,3,0,1,1,45.27735710144043,43.84422302246094,44.53229904174805,44.63114738464356,44.64873671531677,,
59,137,5,55,70,2,1,1,1,484.81059074401855,479.1858196258545,481.1956882476807,481.2703847885132,481.08842968940735,,
10,394,5,7,10,4,0,1,1,13.866662979125975,13.019561767578125,13.36812973022461,13.390564918518065,13.37742805480957,,
30,125,7,36,7,1,1,1,1,272.21393585205084,267.2173976898193,268.81814002990717,269.18692588806147,269.05474066734314,,
36,207,7,38,7,1,1,1,0,953.6867141723633,934.7500801086426,939.1788244247437,941.1356449127196,940.3649568557739,,
56,217,5,21,6,3,1,0,0,67.17467308044435,64.79763984680176,65.07229804992676,65.48690795898439,65.3620958328247,,
36,449,2,17,18,2,0,0,0,163.9690399169922,163.4640693664551,163.7246608734131,163.7267112731934,163.72925043106082,,
34,8,5,144,1169,4,1,0,1,12.822151184082033,9.563207626342773,9.86802577972412,10.219955444335938,9.97677445411682,,
1,220,2,32,17,2,0,0,1,1.825571060180664,1.3515949249267578,1.513957977294922,1.525592803955078,1.50984525680542,,
1,419,6,22,11,3,0,0,1,7.06028938293457,6.5844058990478525,6.764650344848633,6.800675392150879,6.795257329940796,,
22,129,7,35,54,4,1,0,1,42.063236236572266,40.4658317565918,41.330456733703606,41.28019809722901,41.284114122390754,,
31,80,6,53,70,1,1,0,1,438.47036361694336,437.0341300964356,437.9163980484009,437.880802154541,437.9129409790039,,
6,198,3,49,5,1,0,1,0,40.845632553100586,39.14070129394531,39.757490158081055,39.810538291931145,39.7648811340332,,
7,141,3,52,11,3,0,0,0,4.3845176696777335,4.015922546386719,4.2492151260375985,4.227304458618163,4.2340755462646475,,
49,144,5,34,12,4,1,1,1,26.56793594360352,25.42924880981445,26.113152503967285,26.14741325378418,26.18461847305298,,
39,334,1,15,8,3,1,1,1,30.201435089111328,27.415752410888672,29.362201690673828,29.104328155517575,29.17826175689697,,
36,311,6,28,27,2,1,1,0,554.347038269043,549.1178035736084,551.2107610702515,551.3985872268677,551.3151288032532,,
6,29,7,143,239,2,0,0,1,21.338224411010746,20.996809005737305,21.14486694335937,21.14262580871582,21.13640308380127,,
57,24,6,177,87,3,0,1,0,26.637792587280273,25.864601135253906,26.158928871154785,26.19132995605469,26.17636322975159,,
5,485,2,16,19,1,1,0,1,82.66544342041016,82.2591781616211,82.38148689270021,82.43563175201416,82.4289619922638,,
42,260,3,15,24,2,1,1,1,100.2357006072998,99.91025924682616,100.0758409500122,100.071120262146,100.07065534591676,,
28,189,1,12,40,2,0,0,0,20.895004272460934,20.67422866821289,20.816683769226074,20.80867290496826,20.814687013626102,,
49,4,2,1022,2039,1,0,1,1,58.26282501220703,57.28435516357422,57.49893188476562,57.63092041015625,57.595252990722656,,
30,374,4,16,4,4,1,0,0,26.39698982238769,25.070667266845703,25.409340858459476,25.48632621765137,25.424450635910034,,
1,355,7,18,13,2,1,0,0,12.523889541625975,12.092351913452148,12.222647666931152,12.235379219055176,12.217193841934204,,
30,323,4,10,7,4,0,0,0,16.112565994262695,14.912128448486328,15.445470809936525,15.53342342376709,15.538692474365234,,
62,367,4,25,23,2,0,0,1,537.1952056884767,533.9577198028563,534.6847772598267,534.9429845809937,534.7846150398253,,
42,485,4,6,1,2,1,0,1,153.22017669677734,150.30455589294434,152.21416950225833,151.91974639892578,151.95909142494205,,
27,487,7,11,4,3,0,1,1,168.3914661407471,164.18957710266113,165.91262817382812,165.93587398529053,165.84721207618713,,
62,64,3,60,85,1,1,1,1,209.7041606903076,208.6362838745117,208.82248878479004,209.06050205230716,209.0330719947815,,
64,490,1,2,5,3,0,1,1,70.43576240539552,69.68951225280762,69.97871398925781,69.99876499176025,69.98279690742493,,
3,506,7,13,7,3,1,0,1,22.90487289428711,22.409677505493164,22.63069152832031,22.62318134307861,22.614657878875732,,
46,216,3,6,17,2,0,1,1,54.18133735656738,53.17115783691406,53.411126136779785,53.44996452331543,53.393393754959106,,
55,200,7,12,28,4,0,1,0,56.626319885253906,53.98964881896973,54.26371097564697,54.6947717666626,54.54146862030029,,
57,388,3,11,15,1,1,1,1,817.7435398101808,815.258264541626,816.5696859359741,816.4894104003906,816.4865374565125,,
52,445,6,5,7,4,0,0,0,76.95960998535156,73.9767551422119,74.5854377746582,75.24089813232422,75.18407702445985,,
