batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
50,250,4,34,38,1,1,0,0,149.50037002563474,145.73073387145996,147.76623249053958,147.91097640991208,147.98483252525332
47,109,2,15,63,1,0,0,0,16.306161880493164,15.968084335327148,16.221284866333008,16.201353073120114,16.217410564422607
29,209,7,7,44,3,1,0,0,7.325887680053711,6.368398666381836,6.646513938903809,6.7525386810302725,6.7288875579833975
13,37,4,177,111,4,1,0,1,1.4526844024658203,1.1348724365234375,1.2019872665405271,1.2281656265258791,1.2117624282836914
11,284,2,28,27,4,0,0,1,2.7494430541992188,2.0096302032470703,2.4008750915527344,2.3752212524414062,2.374142408370972
25,186,6,13,1,2,1,0,1,8.487701416015625,7.884502410888673,8.38172435760498,8.219695091247559,8.228093385696411
22,178,3,49,55,1,1,0,1,43.3189868927002,42.29092597961426,42.622685432434075,42.64276027679443,42.602211236953735
33,487,1,16,14,3,0,1,0,15.253305435180664,14.977455139160154,15.146732330322266,15.144753456115724,15.15209674835205
16,105,4,64,64,3,0,1,0,3.1235218048095703,2.70986557006836,2.87020206451416,2.8659343719482417,2.853244543075561
31,139,5,65,17,1,0,0,1,61.43593788146973,59.97061729431152,60.39595603942871,60.47821044921875,60.42194366455078
30,375,1,11,18,1,0,1,0,50.60291290283203,50.17304420471192,50.380825996398926,50.398945808410645,50.40168762207031
54,72,4,133,125,1,0,0,0,106.0640811920166,104.60901260375977,105.25691509246826,105.29797077178956,105.28832674026488
19,474,7,8,9,3,1,0,1,12.880086898803713,12.152910232543945,12.217283248901367,12.423181533813475,12.399852275848387
64,195,3,41,36,2,1,0,0,42.52123832702637,41.89491271972656,42.07110404968262,42.100834846496575,42.07402467727661
59,7,7,557,922,4,0,1,0,7.1032047271728525,6.8907737731933585,6.97779655456543,6.987810134887695,6.985515356063843
34,325,5,27,1,1,1,0,0,161.7856025695801,160.49027442932132,161.30733489990234,161.18938922882083,161.2022519111633
17,43,7,197,162,4,0,0,1,5.80906867980957,5.320549011230469,5.501866340637207,5.534505844116211,5.526930093765259
32,449,3,20,2,3,1,1,0,16.064167022705078,15.155553817749025,15.45274257659912,15.50884246826172,15.483587980270386
50,263,3,20,15,4,1,1,0,7.2312355041503915,6.983041763305664,7.069826126098633,7.102084159851074,7.100820541381836
8,125,5,23,63,3,1,0,1,1.865386962890625,1.4271736145019531,1.6413927078247068,1.6571521759033203,1.659870147705078
31,78,1,121,102,1,1,1,1,10.780096054077148,10.36381721496582,10.549187660217283,10.56668758392334,10.565370321273805
43,368,4,26,7,4,0,1,0,17.955303192138672,17.3187255859375,17.604351043701172,17.608976364135742,17.601966857910156
27,382,2,18,2,2,1,1,1,9.989738464355467,9.107112884521484,9.384512901306152,9.48779582977295,9.47263836860657
35,399,1,16,2,3,0,0,1,7.076740264892577,6.722211837768555,6.884455680847168,6.898212432861327,6.8978965282440186
63,393,2,1,18,4,0,0,1,10.162830352783203,9.670019149780273,9.859919548034668,9.88614559173584,9.878575801849363
30,258,6,27,14,1,1,0,0,118.73054504394531,117.13814735412598,117.93923377990723,117.95859336853027,117.96465516090393
41,342,2,27,22,4,1,1,0,9.868383407592773,9.685516357421877,9.79316234588623,9.789657592773438,9.792834520339968
57,399,7,15,4,4,1,0,1,37.55044937133789,36.86881065368652,37.31203079223633,37.25435733795165,37.26553916931152
58,307,6,5,16,2,1,0,0,34.15203094482422,30.755281448364254,30.968189239501953,31.349968910217285,31.07404708862305
56,231,2,37,38,2,0,0,0,21.487951278686523,20.552873611450195,20.82538604736328,20.867323875427246,20.829051733016968
62,404,7,9,21,1,0,1,0,440.828800201416,433.2690238952637,436.059832572937,436.7976665496826,436.7348551750183
63,500,3,10,14,4,1,0,1,18.45240592956543,17.662525177001953,18.045902252197266,18.03867816925049,18.033981323242188
59,302,1,6,29,4,1,0,1,8.668422698974611,7.8313350677490225,8.025646209716799,8.082962036132812,8.041232824325563
23,6,2,645,251,1,1,1,1,1.262664794921875,1.0759830474853516,1.1124610900878906,1.1342048645019531,1.125425100326538
28,402,5,7,19,1,1,1,1,111.8621826171875,111.2520694732666,111.48953437805176,111.50600910186769,111.49322986602785
44,411,7,3,1,1,1,1,0,140.8846378326416,140.3045654296875,140.68377017974856,140.61546325683594,140.62067866325378
59,219,3,4,24,4,0,1,1,3.8239955902099614,2.8676986694335938,3.1578540802001958,3.2039165496826167,3.1684339046478267
25,235,6,17,4,3,1,0,0,6.888151168823242,6.5364837646484375,6.60252571105957,6.643390655517577,6.626158952713013
2,305,7,26,29,2,1,0,1,4.831075668334961,4.649877548217773,4.682779312133789,4.695916175842285,4.684776067733765
22,49,2,171,184,3,1,1,1,2.583026885986328,1.903533935546875,2.37417221069336,2.2861480712890625,2.2968649864196777
24,164,4,44,23,3,0,0,1,7.220745086669923,6.765604019165039,7.1332454681396475,7.060670852661133,7.077544927597046
18,377,2,17,21,1,1,1,0,53.73239517211914,53.13587188720703,53.36070060729981,53.399062156677246,53.390294313430786
56,57,4,100,5,1,1,1,1,15.082597732543945,14.668941497802734,15.017151832580565,14.96896743774414,14.99226689338684
55,415,3,15,4,2,0,1,0,40.88473320007324,39.676666259765625,40.2761697769165,40.30013084411621,40.304988622665405
19,48,3,205,45,3,1,1,0,2.8488636016845703,2.4592876434326167,2.556681632995605,2.595043182373047,2.58028507232666
5,1,1,4636,360,1,0,0,1,0.3764629364013672,0.2601146697998047,0.3072023391723633,0.3149986267089844,0.314176082611084
5,226,1,16,15,3,1,1,0,0.518798828125,0.35190582275390625,0.4214048385620117,0.4273176193237305,0.4253089427947998
20,309,7,3,23,1,1,1,0,59.128761291503906,58.78329277038574,58.9745044708252,58.953166007995605,58.9524507522583
53,294,5,10,31,3,1,0,1,15.8843994140625,15.37322998046875,15.639662742614744,15.637707710266113,15.639930963516235
61,43,3,29,103,4,1,0,0,1.2946128845214844,0.7104873657226562,0.8560419082641602,0.9284257888793944,0.9098947048187256
27,101,2,72,38,2,1,0,0,3.6151409149169917,2.9170513153076167,3.505706787109375,3.4249544143676762,3.4646689891815186
44,378,3,9,5,2,1,0,1,19.268274307250977,17.957448959350586,18.044114112854004,18.408727645874023,18.35769414901733
32,348,7,6,4,1,1,0,0,96.47059440612793,95.80206871032715,96.2514877319336,96.21667861938477,96.23676538467407
4,470,7,14,7,1,0,1,1,40.50374031066895,39.81447219848633,40.127158164978034,40.15336036682129,40.1519238948822
58,382,3,21,23,3,1,1,0,31.32343292236328,30.84421157836914,31.256914138793945,31.21068477630615,31.242400407791138
58,265,6,22,21,2,0,0,1,56.3967227935791,55.57513236999512,56.06484413146973,56.01987838745117,56.02836608886719
46,100,7,47,77,4,1,0,0,12.956619262695312,11.72161102294922,12.09402084350586,12.19482421875,12.158751487731935
35,467,1,14,19,4,1,1,1,9.070634841918944,8.355855941772461,8.832454681396484,8.808135986328125,8.83185863494873
48,30,4,193,291,3,1,1,0,9.314537048339844,7.853269577026367,8.205413818359375,8.263468742370605,8.18336009979248
21,225,6,18,43,2,0,0,1,17.808198928833008,17.522335052490234,17.72785186767578,17.702341079711914,17.711609601974487
19,65,1,45,14,2,1,1,1,0.8170604705810547,0.4584789276123047,0.4869699478149414,0.5462646484375,0.5233883857727051
64,313,2,30,10,3,1,0,1,15.659093856811525,14.906644821166992,15.473127365112305,15.457439422607422,15.501081943511965
47,218,4,42,28,3,1,0,1,24.6121883392334,24.14059638977051,24.391531944274906,24.36637878417969,24.36387538909912
32,244,5,12,3,4,1,1,1,3.613471984863281,3.292083740234375,3.4524202346801762,3.448319435119629,3.4472048282623287
23,268,2,31,20,3,1,0,1,5.5642127990722665,5.1102638244628915,5.43057918548584,5.404448509216309,5.421251058578491
44,151,5,40,29,2,1,1,1,23.551225662231445,22.7203369140625,23.280024528503414,23.22227954864502,23.24390411376953
60,152,4,43,26,2,0,1,0,27.25815773010254,26.77154541015625,27.10223197937012,27.06136703491211,27.072995901107788
18,197,1,27,35,3,0,1,0,2.7761459350585938,1.622915267944336,2.4669170379638667,2.1988630294799805,2.1986961364746094
52,180,1,27,53,3,0,0,1,8.220434188842772,7.8978538513183585,8.142948150634767,8.09943675994873,8.109509944915771
47,436,2,6,7,3,0,0,1,9.157657623291016,8.008956909179688,8.712649345397951,8.611679077148438,8.618772029876709
35,310,7,16,14,1,0,0,1,138.0598545074463,136.6381645202637,137.24958896636966,137.27190494537356,137.25262880325315
13,249,7,23,16,3,1,1,0,8.352279663085938,7.5664520263671875,7.980227470397949,7.930159568786621,7.922857999801637
36,455,6,9,15,1,0,0,1,221.78173065185547,220.46828269958496,221.085786819458,221.09336853027344,221.08545899391171
46,201,2,46,33,2,0,1,0,17.937660217285156,17.41647720336914,17.74001121520996,17.703604698181152,17.710238695144653
16,7,4,222,941,2,0,0,1,1.312971115112305,0.9925365447998048,1.0404586791992188,1.092243194580078,1.0771155357360842
26,353,3,13,22,2,1,1,1,17.50040054321289,17.290353775024414,17.443656921386722,17.429351806640625,17.437845468521118
11,473,4,6,1,3,1,1,0,4.479646682739258,3.3795833587646484,3.4188032150268555,3.62088680267334,3.5437047481536865
29,13,3,127,345,4,0,1,1,0.5519390106201172,0.35643577575683594,0.4144906997680664,0.43113231658935547,0.4253685474395752
26,342,5,18,7,2,1,1,1,24.9629020690918,23.36955070495605,23.88060092926025,23.970985412597656,23.92217516899109
53,447,7,10,18,4,0,0,0,31.54134750366211,30.64537048339844,31.00883960723877,31.04043006896973,31.02719783782959
57,326,7,2,14,4,0,0,0,7.347583770751952,6.8111419677734375,6.9122314453125,6.9610595703125,6.931483745574951
33,47,5,209,116,4,1,0,1,9.267568588256836,8.112668991088867,8.769869804382324,8.692145347595215,8.692651987075807
23,164,5,42,6,4,0,0,0,5.384206771850586,5.204916000366211,5.292177200317383,5.295348167419434,5.2955448627471915
62,123,3,61,30,2,0,1,0,16.47019386291504,16.0064697265625,16.125679016113278,16.151928901672367,16.130328178405758
49,110,4,44,25,4,1,0,1,5.053520202636719,4.507303237915039,4.9309730529785165,4.817748069763184,4.82708215713501
48,280,2,20,29,4,0,0,0,6.0944557189941415,5.707263946533202,5.753874778747559,5.77855110168457,5.747973918914795
21,226,3,27,13,1,1,1,1,24.89566802978516,22.5069522857666,22.63867855072021,22.85797595977783,22.64714241027832
24,55,5,151,65,1,0,0,0,29.26063537597656,27.77242660522461,27.98569202423096,28.146910667419434,28.054505586624146
4,401,4,6,16,1,1,0,1,9.244918823242188,8.789539337158201,9.134531021118164,9.08527374267578,9.102284908294678
27,92,2,49,92,2,1,1,1,4.076957702636719,3.1785964965820312,3.4683942794799805,3.551316261291504,3.532201051712036
57,191,4,30,41,3,1,0,1,15.46621322631836,14.984846115112305,15.155673027038574,15.160226821899414,15.143901109695435
23,27,5,310,21,3,1,0,1,2.367496490478516,1.992225646972656,2.266049385070801,2.2128820419311523,2.221137285232544
11,482,6,6,4,2,1,1,1,12.160301208496096,11.602401733398438,11.936306953430176,11.908292770385742,11.91502809524536
52,467,4,16,9,1,0,1,0,194.66066360473636,190.6273365020752,192.51275062561038,192.76390075683597,192.79387593269348
8,266,6,12,20,3,0,1,0,2.409219741821289,2.321481704711914,2.3653507232666016,2.3637771606445312,2.3633837699890137
4,47,3,69,36,3,0,1,0,0.3576278686523437,0.2789497375488281,0.30159950256347656,0.30498504638671875,0.30165910720825195
9,305,7,20,7,3,0,1,1,6.943702697753906,6.464958190917969,6.7179203033447275,6.723952293395996,6.728857755661012
49,50,5,141,52,2,0,1,0,15.40374755859375,14.31131362915039,14.739394187927244,14.759087562561035,14.734476804733276
30,67,4,121,141,4,0,1,1,6.690263748168945,4.7965049743652335,5.361318588256836,5.431723594665527,5.353808403015137
22,487,2,17,14,4,0,0,0,6.2139034271240225,6.0830116271972665,6.139039993286133,6.138896942138673,6.136506795883179
58,384,6,7,23,2,1,0,0,60.21618843078613,59.90457534790039,60.05215644836426,60.04891395568848,60.04604697227478
23,434,2,20,15,1,0,0,0,45.151710510253906,44.47698593139648,44.70980167388916,44.70658302307129,44.67964172363281
17,153,6,37,46,1,1,0,0,47.01399803161621,46.36359214782715,46.66948318481445,46.67003154754639,46.66534066200256
40,215,7,4,44,4,1,1,0,4.764080047607422,4.113912582397462,4.156708717346191,4.213905334472656,4.15763258934021
37,94,4,30,45,3,0,0,1,2.752542495727539,2.1109580993652344,2.595663070678711,2.529311180114746,2.553701400756836
12,136,1,48,59,2,0,0,1,2.9592514038085938,2.5544166564941406,2.8364658355712886,2.78322696685791,2.789825201034546
44,194,3,9,43,1,1,0,0,37.18829154968262,36.54932975769043,37.05620765686035,37.03503608703613,37.07659244537353
35,201,2,33,21,4,1,0,0,3.546714782714844,3.1197071075439453,3.1611919403076167,3.207111358642578,3.1755864620208736
60,188,4,46,48,3,0,1,0,31.42333030700684,30.882835388183594,31.274914741516113,31.19668960571289,31.20759129524231
26,497,4,15,10,2,0,1,0,32.867908477783196,32.3486328125,32.771944999694824,32.677531242370605,32.694846391677856
54,456,6,6,3,1,0,1,1,192.2597885131836,191.08748435974118,191.64001941680908,191.70479774475098,191.71258807182312
59,306,5,23,8,1,1,0,0,201.28035545349118,199.9948024749756,200.45769214630127,200.47135353088382,200.42979717254642
21,494,4,4,15,3,1,1,1,9.188175201416016,7.943391799926758,8.159875869750978,8.277344703674316,8.205235004425049
40,14,1,465,290,4,1,1,0,0.44083595275878906,0.370025634765625,0.3792047500610352,0.3874778747558594,0.3829896450042725
22,104,1,71,41,3,0,1,1,1.7008781433105469,1.319169998168945,1.5021562576293943,1.5030145645141602,1.5012621879577637
23,461,6,9,3,1,0,0,1,132.36498832702637,131.03294372558594,131.78277015686035,131.74211978912356,131.75290822982788
53,274,4,33,34,4,1,0,1,20.091772079467773,19.537925720214844,19.883036613464355,19.86236572265625,19.874244928359985
29,358,6,8,14,1,1,0,0,67.00539588928223,66.40529632568361,66.7186975479126,66.70489311218262,66.70477986335753
13,18,2,516,197,4,0,1,1,0.7395744323730469,0.5779266357421875,0.6102323532104492,0.6258249282836914,0.61759352684021
47,262,4,10,10,3,0,0,0,5.52678108215332,4.84919548034668,4.997730255126953,5.087018013000488,5.06177544593811
44,106,4,61,3,4,0,1,1,11.733770370483398,7.247447967529298,9.361028671264648,9.436988830566406,9.42358374595642
58,333,6,3,23,2,1,1,0,46.77462577819824,46.51904106140137,46.61405086517334,46.63512706756592,46.63220047950745
37,29,2,213,106,3,0,1,1,1.6143321990966797,1.1622905731201172,1.497030258178711,1.4474868774414062,1.4622807502746582
54,424,1,3,16,3,1,0,1,16.56031608581543,16.05844497680664,16.384601593017578,16.354012489318848,16.3651704788208
64,275,4,11,18,1,1,1,1,93.75596046447754,92.89383888244629,93.24395656585692,93.21420192718506,93.18652749061584
62,429,1,15,1,4,0,0,1,8.665800094604492,7.364988327026367,8.368968963623049,8.128070831298826,8.156239986419678
1,199,2,32,31,4,1,1,0,0.2915859222412109,0.2620220184326172,0.274658203125,0.2741098403930664,0.2734363079071045
39,38,4,88,27,1,1,1,0,5.609750747680664,5.279302597045898,5.364179611206055,5.37869930267334,5.362242460250855
52,482,5,11,11,3,1,0,1,32.82952308654785,32.20796585083008,32.496213912963874,32.50575065612793,32.50250220298767
55,31,1,85,241,1,0,1,0,9.943723678588867,9.552955627441406,9.759068489074707,9.744739532470703,9.743839502334597
39,266,3,17,14,2,0,1,0,13.984203338623047,13.292551040649414,13.678193092346193,13.675761222839355,13.685107231140135
4,452,6,14,14,4,1,1,1,2.8889179229736333,2.6903152465820312,2.828240394592285,2.821040153503418,2.8288960456848145
4,452,2,2,1,1,1,1,0,5.316972732543945,5.201101303100586,5.232691764831543,5.243229866027832,5.239278078079224
50,52,5,23,26,4,1,0,1,1.1491775512695312,0.6573200225830078,0.8453130722045898,0.8484840393066406,0.8347928524017334
6,201,6,3,43,1,1,0,0,8.225440979003906,7.813215255737305,7.992386817932129,7.975172996520996,7.964134216308594
22,258,6,34,3,4,1,0,0,11.591672897338867,11.401891708374025,11.449456214904785,11.47165298461914,11.465370655059814
18,28,3,107,355,2,0,0,1,2.316474914550781,2.007007598876953,2.1488666534423833,2.1440744400024414,2.139657735824585
9,446,3,10,2,4,0,0,1,3.345966339111328,2.221822738647461,3.044605255126953,2.874088287353516,2.8966367244720463
42,213,7,25,38,1,1,0,1,200.4833221435547,196.01917266845703,197.32582569122314,197.83036708831787,197.72514700889587
3,141,4,8,47,2,1,1,1,1.1699199676513672,0.4727840423583984,0.643610954284668,0.7206439971923828,0.6954669952392578
2,196,6,36,12,4,0,1,0,1.0313987731933594,0.7040500640869141,0.7416009902954102,0.8060216903686523,0.7905960083007812
22,206,2,3,31,2,1,1,1,5.489110946655273,4.332304000854491,5.083799362182617,4.990863800048828,5.0109028816223145
1,461,6,17,19,2,0,1,0,3.1678676605224614,2.719879150390625,2.8321743011474614,2.8665542602539062,2.847224473953247
29,449,5,2,18,4,1,1,0,7.3456764221191415,6.433248519897461,7.106184959411621,6.969714164733888,6.989777088165282
4,455,2,17,12,3,1,1,1,2.1839141845703125,1.715898513793945,2.0552873611450195,2.0319223403930664,2.0524263381958012
9,203,1,16,27,4,1,0,0,0.6082057952880859,0.3390312194824219,0.3793239593505859,0.42667388916015625,0.4149377346038817
45,380,3,18,16,1,0,1,0,131.81447982788086,130.45883178710938,131.10661506652832,131.07705116271973,131.06215000152588
50,244,6,5,37,2,1,0,0,24.167537689208984,23.63753318786621,23.885011672973636,23.871445655822754,23.863673210144047
33,431,6,4,4,1,0,1,1,80.7173252105713,79.98371124267578,80.27899265289307,80.30900955200195,80.29863238334657
16,283,2,18,33,3,0,1,0,4.567146301269531,3.543376922607422,3.9222240447998047,3.9628982543945312,3.939807415008545
17,417,6,5,13,1,1,1,1,65.2139186859131,64.55731391906738,64.86475467681885,64.87209796905518,64.8687183856964
34,226,6,18,33,4,1,0,1,7.9762935638427725,7.813453674316406,7.9135894775390625,7.904314994812013,7.906675338745117
22,104,1,46,69,1,1,1,1,8.99958610534668,8.460044860839844,8.684754371643066,8.728337287902832,8.727967739105225
46,325,4,24,4,3,1,1,0,18.24808120727539,18.024444580078125,18.12577247619629,18.13819408416748,18.13867688179016
60,135,1,33,7,4,0,0,1,1.794576644897461,1.5573501586914062,1.6651153564453125,1.6753911972045898,1.6752481460571291
19,459,4,17,2,2,0,1,0,17.77362823486328,17.013072967529293,17.377495765686035,17.374324798583984,17.369568347930908
23,129,3,42,17,1,0,1,0,13.086557388305664,12.163639068603516,12.285709381103516,12.46955394744873,12.430667877197266
47,201,5,27,24,2,1,0,0,28.14459800720215,27.62961387634277,27.962088584899906,27.936291694641113,27.94858813285828
18,118,5,4,37,4,0,1,1,1.1997222900390625,0.6756782531738281,0.9080171585083008,0.9259700775146484,0.9230375289916992
62,259,7,23,9,3,1,1,1,41.1679744720459,39.2298698425293,39.77251052856445,39.873313903808594,39.79191184043884
24,318,7,12,20,1,1,0,0,111.62376403808594,109.91644859313965,110.39018630981444,110.50872802734376,110.44338345527649
2,322,3,30,28,1,1,0,1,6.140947341918945,5.085468292236328,5.5756568908691415,5.6523799896240225,5.66217303276062
15,389,4,21,9,1,1,1,1,55.24611473083496,55.0379753112793,55.10914325714111,55.12962341308594,55.12651801109314
24,448,5,14,20,2,0,0,1,44.0523624420166,43.09892654418945,43.26295852661133,43.34373474121094,43.28575730323792
20,18,7,179,462,3,0,0,1,2.9702186584472656,2.7968883514404297,2.8568506240844727,2.8577089309692383,2.8512477874755864
17,210,2,9,26,3,0,0,1,2.1083354949951167,1.4576911926269531,1.90579891204834,1.857280731201172,1.875847578048706
22,255,1,27,27,4,0,1,0,2.0651817321777344,1.854419708251953,1.8895864486694336,1.917123794555664,1.9064545631408687
54,231,7,34,11,1,0,1,1,249.8021125793457,248.54302406311038,249.3516206741333,249.29406642913816,249.3244409561157
57,327,4,6,8,1,1,0,0,66.73812866210939,66.2362575531006,66.50245189666748,66.48154258728027,66.48012995719911
21,257,5,17,21,4,1,0,0,4.798650741577148,4.4388771057128915,4.524588584899902,4.550695419311523,4.5336782932281485
25,452,6,12,21,3,0,0,0,21.54994010925293,21.16560935974121,21.3850736618042,21.37458324432373,21.3787853717804
55,392,7,18,2,1,0,0,1,401.45111083984375,395.0662612915039,397.38523960113525,397.6595163345337,397.5097239017487
46,137,7,1,27,1,0,0,0,16.501665115356445,16.281604766845707,16.443610191345215,16.415143013000492,16.421020030975342
56,96,4,9,36,4,1,1,1,1.5347003936767578,1.0106563568115234,1.2898445129394531,1.3235330581665041,1.3362467288970947
34,60,1,38,60,1,0,1,1,3.6327838897705083,2.483606338500977,3.2213926315307617,3.17380428314209,3.2027065753936768
42,258,1,14,5,1,0,0,0,8.895635604858398,8.105754852294924,8.255481719970701,8.29627513885498,8.245170116424559
21,415,4,3,14,4,1,0,1,3.730297088623047,3.0841827392578125,3.6655664443969727,3.5228967666625977,3.55181097984314
63,439,3,1,1,4,1,1,0,7.3337554931640625,6.652355194091798,6.7157745361328125,6.8299055099487305,6.7891180515289316
20,201,1,13,12,2,0,1,0,3.0968189239501958,2.4182796478271484,2.6367902755737305,2.7051448822021484,2.6920437812805176
3,132,7,19,52,1,0,0,0,5.288362503051758,4.988670349121094,5.134105682373047,5.149006843566895,5.151629447937012
57,173,4,22,37,4,1,0,1,6.401777267456055,5.661964416503906,6.227612495422362,6.118202209472656,6.139785051345825
58,31,2,190,18,3,0,0,1,1.400470733642578,1.0149478912353516,1.194000244140625,1.1852502822875977,1.179635524749756
23,143,3,48,67,4,1,0,0,3.380775451660156,3.0868053436279297,3.1750202178955083,3.1935453414916988,3.1834840774536133
17,143,5,14,20,3,0,1,1,1.825094223022461,1.6582012176513672,1.7871856689453125,1.7694234848022459,1.776367425918579
30,346,6,21,17,1,1,0,0,203.69982719421387,201.4470100402832,202.1089792251587,202.22294330596924,202.1353244781494
43,176,4,9,16,1,0,0,1,23.04387092590332,21.09336853027344,21.38769626617432,21.954774856567386,21.926313638687134
14,305,7,25,9,4,1,1,0,9.920120239257812,9.160280227661133,9.250402450561523,9.340167045593262,9.290158748626707
30,116,1,59,75,4,0,1,1,2.197742462158203,1.3844966888427734,1.7896890640258791,1.805591583251953,1.8092095851898196
46,295,3,19,23,3,1,1,0,14.595746994018555,13.750791549682615,14.243006706237793,14.17255401611328,14.172375202178955
45,511,2,10,12,2,0,1,1,30.673503875732425,30.20668029785156,30.559420585632324,30.53498268127441,30.55870532989502
49,471,2,15,11,1,0,0,1,135.63346862792972,134.8576545715332,135.14888286590576,135.2287769317627,135.2245807647705
18,127,3,17,49,1,1,1,1,10.859251022338867,9.800195693969727,10.138630867004396,10.170388221740724,10.130554437637327
38,295,1,23,17,3,1,0,1,7.256269454956055,5.144834518432617,6.543755531311035,6.214141845703125,6.217539310455322
50,216,6,35,44,3,0,1,0,40.58575630187988,39.61801528930664,40.036320686340325,40.03350734710693,40.01641273498535
43,326,3,10,7,4,0,1,0,5.456686019897461,4.659891128540039,4.703283309936523,4.810452461242676,4.748493432998657
7,205,3,1,28,1,0,0,1,6.411314010620117,4.960060119628906,5.844831466674805,5.780935287475586,5.8047473430633545
6,276,4,33,22,2,1,1,1,5.382299423217773,4.855632781982422,5.237698554992676,5.1705360412597665,5.1834285259246835
7,418,7,17,13,2,0,1,0,16.184329986572266,15.511274337768555,15.694737434387207,15.706062316894533,15.670627355575562
34,13,3,293,471,1,1,0,0,10.637521743774414,9.880304336547852,10.17749309539795,10.193753242492676,10.177463293075563
49,140,5,46,44,4,1,1,1,12.156009674072266,11.132240295410156,11.707305908203125,11.68065071105957,11.68978214263916
40,332,7,18,17,1,0,0,1,269.32168006896967,262.09735870361334,264.29307460784906,264.91858959198,264.7208571434021
54,493,3,13,7,2,1,1,1,52.64544486999512,52.1843433380127,52.40249633789063,52.3972749710083,52.3928701877594
25,267,5,2,26,3,0,1,1,4.013538360595703,3.460407257080078,3.80551815032959,3.7519931793212886,3.7557482719421382
12,311,6,18,15,4,1,1,0,4.608154296875,3.8783550262451167,3.9075613021850586,3.9798259735107417,3.913968801498413
53,277,6,13,31,1,1,0,0,175.10485649108887,173.11644554138184,174.12734031677246,174.19991493225098,174.22223091125488
7,379,5,21,21,4,0,1,1,4.547595977783203,3.9474964141845694,4.47845458984375,4.315733909606934,4.332780838012694
41,330,7,19,2,2,1,0,0,58.144569396972656,57.13915824890137,57.48391151428223,57.60102272033691,57.59081244468689
58,332,7,24,21,3,0,0,0,70.7845687866211,69.5953369140625,70.29259204864502,70.24474143981935,70.25843858718872
35,159,5,40,30,3,0,1,1,12.154102325439453,11.602401733398438,11.898636817932127,11.87288761138916,11.871546506881714
6,28,5,217,224,2,1,1,1,2.547740936279297,2.2797584533691406,2.3586750030517583,2.365279197692871,2.353161573410034
31,176,6,10,41,3,1,0,1,5.463123321533203,4.8160552978515625,5.0711631774902335,5.102300643920898,5.092978477478027
